HistoryRegion,Variable,StepTime,Value
Assembly ASSEMBLY,ALLSE,0.0,0.0
Assembly ASSEMBLY,ALLSE,0.0024999999441206455,2.666244199645007e-06
Assembly ASSEMBLY,ALLSE,0.004999999888241291,3.112386792736288e-08
Assembly ASSEMBLY,ALLSE,0.008750000037252903,2.901130169430388e-10
Assembly ASSEMBLY,ALLSE,0.014375000260770321,2.8375739258290622e-12
Assembly ASSEMBLY,ALLSE,0.022812500596046448,1.5492102501020455e-13
Assembly ASSEMBLY,ALLSE,0.035468749701976776,0.020177233964204788
Assembly ASSEMBLY,ALLSE,0.05000000074505806,0.12229272723197937
Assembly ASSEMBLY,ALLSE,0.07179687172174454,0.4371058940887451
Assembly ASSEMBLY,ALLSE,0.10000000149011612,1.1321334838867188
Assembly ASSEMBLY,ALLSE,0.15000000596046448,3.1612911224365234
Assembly ASSEMBLY,ALLSE,0.20000000298023224,6.20843505859375
Assembly ASSEMBLY,ALLSE,0.25,10.272212982177734
Assembly ASSEMBLY,ALLSE,0.30000001192092896,15.351273536682129
Assembly ASSEMBLY,ALLSE,0.3499999940395355,21.444272994995117
Assembly ASSEMBLY,ALLSE,0.4000000059604645,28.549877166748047
Assembly ASSEMBLY,ALLSE,0.44999998807907104,36.666778564453125
Assembly ASSEMBLY,ALLSE,0.5,45.7936897277832
Assembly ASSEMBLY,ALLSE,0.550000011920929,55.929359436035156
Assembly ASSEMBLY,ALLSE,0.6000000238418579,67.07255554199219
Assembly ASSEMBLY,ALLSE,0.6499999761581421,79.22207641601562
Assembly ASSEMBLY,ALLSE,0.699999988079071,92.37675476074219
Assembly ASSEMBLY,ALLSE,0.75,106.53543090820312
Assembly ASSEMBLY,ALLSE,0.800000011920929,121.69696807861328
Assembly ASSEMBLY,ALLSE,0.8500000238418579,137.8602294921875
Assembly ASSEMBLY,ALLSE,0.8999999761581421,155.14227294921875
Assembly ASSEMBLY,ALLSE,0.949999988079071,173.69503784179688
Assembly ASSEMBLY,ALLSE,1.0,193.42771911621094
Assembly ASSEMBLY,ALLSD,0.0,0.0
Assembly ASSEMBLY,ALLSD,0.0024999999441206455,1.7823526832216885e-07
Assembly ASSEMBLY,ALLSD,0.004999999888241291,2.7483747544465587e-07
Assembly ASSEMBLY,ALLSD,0.008750000037252903,2.7559363502405176e-07
Assembly ASSEMBLY,ALLSD,0.014375000260770321,2.755936918674706e-07
Assembly ASSEMBLY,ALLSD,0.022812500596046448,2.7559372028918006e-07
Assembly ASSEMBLY,ALLSD,0.035468749701976776,2.755940329279838e-07
Assembly ASSEMBLY,ALLSD,0.05000000074505806,2.755982393409795e-07
Assembly ASSEMBLY,ALLSD,0.07179687172174454,2.756043215867976e-07
Assembly ASSEMBLY,ALLSD,0.10000000149011612,2.756119670266344e-07
Assembly ASSEMBLY,ALLSD,0.15000000596046448,2.756247852175875e-07
Assembly ASSEMBLY,ALLSD,0.20000000298023224,2.7563700655264256e-07
Assembly ASSEMBLY,ALLSD,0.25,2.7564857418838073e-07
Assembly ASSEMBLY,ALLSD,0.30000001192092896,2.756595733899303e-07
Assembly ASSEMBLY,ALLSD,0.3499999940395355,2.7567000415729126e-07
Assembly ASSEMBLY,ALLSD,0.4000000059604645,2.7567992333388247e-07
Assembly ASSEMBLY,ALLSD,0.44999998807907104,2.7568933091970393e-07
Assembly ASSEMBLY,ALLSD,0.5,2.756982837581745e-07
Assembly ASSEMBLY,ALLSD,0.550000011920929,2.7570675342758477e-07
Assembly ASSEMBLY,ALLSD,0.6000000238418579,2.757147967713536e-07
Assembly ASSEMBLY,ALLSD,0.6499999761581421,2.7572244221119036e-07
Assembly ASSEMBLY,ALLSD,0.699999988079071,2.7572971816880454e-07
Assembly ASSEMBLY,ALLSD,0.75,2.757365962224867e-07
Assembly ASSEMBLY,ALLSD,0.800000011920929,2.757431332156557e-07
Assembly ASSEMBLY,ALLSD,0.8500000238418579,2.7574935757002095e-07
Assembly ASSEMBLY,ALLSD,0.8999999761581421,2.7575580929806165e-07
Assembly ASSEMBLY,ALLSD,0.949999988079071,2.757629431471287e-07
Assembly ASSEMBLY,ALLSD,1.0,2.7577050332183717e-07
Assembly ASSEMBLY,ALLWK,0.0,0.0
Assembly ASSEMBLY,ALLWK,0.0024999999441206455,6.033291356288828e-05
Assembly ASSEMBLY,ALLWK,0.004999999888241291,0.00012724947009701282
Assembly ASSEMBLY,ALLWK,0.008750000037252903,0.00013806689821649343
Assembly ASSEMBLY,ALLWK,0.014375000260770321,0.00013962043158244342
Assembly ASSEMBLY,ALLWK,0.022812500596046448,0.00013987054990138859
Assembly ASSEMBLY,ALLWK,0.035468749701976776,0.026649918407201767
Assembly ASSEMBLY,ALLWK,0.05000000074505806,0.13201069831848145
Assembly ASSEMBLY,ALLWK,0.07179687172174454,0.4568236768245697
