StepTime,RF2_N
0.0,-0.0
0.0024999999441206455,0.11113490164279938
0.004999999888241291,0.01193301659077406
0.008750000037252903,0.0011638153810054064
0.014375000260770321,0.00011460323730716482
0.022812500596046448,2.1541165551752783e-05
0.035468749701976776,10.043251037597656
0.05000000074505806,24.722246170043945
0.07179687172174454,46.730201721191406
0.10000000149011612,75.18739318847656
0.15000000596046448,125.58486938476562
0.20000000298023224,175.91598510742188
0.25,226.180908203125
0.30000001192092896,276.380126953125
0.3499999940395355,326.51416015625
0.4000000059604645,376.5837097167969
0.44999998807907104,426.5894470214844
0.5,476.5322265625
0.550000011920929,526.4129028320312
0.6000000238418579,576.232177734375
0.6499999761581421,625.990966796875
0.699999988079071,675.6898803710938
0.75,725.3295288085938
0.800000011920929,774.910400390625
0.8500000238418579,824.4327392578125
0.8999999761581421,873.8966064453125
0.949999988079071,926.8229370117188
1.0,981.622314453125
