StepTime,RF2_N
0.0,-0.0
0.0024999999441206455,0.11113478988409042
0.004999999888241291,0.011933005414903164
0.008750000037252903,0.0011638142168521881
0.014375000260770321,0.00011460312089184299
0.022812500596046448,2.1541154637816362e-05
0.035468749701976776,10.043241500854492
0.05000000074505806,24.72222328186035
0.07179687172174454,46.73015594482422
0.10000000149011612,75.18732452392578
0.15000000596046448,125.58475494384766
0.20000000298023224,175.9158172607422
0.25,226.18069458007812
0.30000001192092896,276.3798828125
0.3499999940395355,326.51385498046875
0.4000000059604645,376.5833435058594
0.44999998807907104,426.58905029296875
0.5,476.53179931640625
0.550000011920929,526.4124145507812
0.6000000238418579,576.231689453125
0.6499999761581421,625.9903564453125
0.699999988079071,675.6892700195312
0.75,725.328857421875
0.800000011920929,774.90966796875
0.8500000238418579,824.4320068359375
0.8999999761581421,873.8958740234375
0.949999988079071,926.8208618164062
1.0,981.6204223632812
