ElementLabel,IntegrationPoint,LE11,LE22,LE33,LE12,LE13,LE23
1,1,7.5591925e-06,-1.6247867e-06,-1.7431816e-05,-2.8506327e-05,-4.7611094e-05,2.7316821e-06
2,1,-1.9194613e-05,9.589771e-05,-3.101422e-05,-0.00014826548,5.444139e-07,8.8382685e-06
3,1,-4.915432e-06,0.000103895814,-5.091049e-05,6.4180655e-05,-1.8966048e-05,4.081447e-06
4,1,-7.1981385e-06,0.00016053856,-6.369478e-05,-0.00016507051,-9.397884e-06,1.9576017e-05
5,1,-3.807639e-05,0.00017584,-5.9788927e-05,0.00015748123,5.7181164e-06,2.8740229e-05
6,1,7.804248e-06,8.8726854e-05,-4.637561e-05,0.000121000296,-1.5764217e-05,2.6066626e-05
7,1,-5.419038e-07,3.260384e-05,-1.8830393e-05,8.7974724e-05,-8.218129e-06,1.4078537e-05
8,1,2.1952847e-05,-9.041054e-06,-2.651894e-05,-1.6307149e-05,6.664061e-06,1.2613823e-05
9,1,-1.6946662e-05,9.169714e-05,-3.5099223e-05,-0.00015403095,-4.4301855e-06,1.5545544e-05
10,1,1.1476972e-06,9.246151e-05,-4.802683e-05,6.82562e-05,9.594268e-06,2.0790718e-05
11,1,-1.1177358e-06,0.00015099284,-5.4872224e-05,-0.00019187736,1.2526037e-05,3.5932608e-05
12,1,-3.999804e-05,0.00016987424,-5.3457326e-05,0.00013379718,8.369793e-06,4.7289992e-05
13,1,1.4640307e-05,8.360882e-05,-4.946348e-05,8.4555235e-05,4.7669487e-06,4.5609973e-05
14,1,-2.5903873e-07,4.2359494e-05,-4.3731518e-05,6.896389e-05,-1.970866e-05,2.0155203e-05
15,1,6.501433e-06,-1.3366376e-05,8.634189e-07,-2.9517958e-05,4.4530483e-05,3.3839788e-06
16,1,-1.5434098e-05,8.048808e-05,-1.4055987e-05,-0.00015470493,5.56498e-05,1.6827855e-05
17,1,-2.272628e-06,7.8348574e-05,-1.8898352e-05,6.422029e-05,5.3683547e-05,2.2637489e-05
18,1,-6.963429e-06,0.00013510992,-2.5574282e-05,-0.0002029644,4.4595046e-05,2.6626636e-05
19,1,-3.8676993e-05,0.00015887171,-3.3696255e-05,0.00013559437,3.4499637e-05,3.1914562e-05
20,1,1.0032185e-05,7.92065e-05,-4.0964638e-05,8.340968e-05,2.2736125e-05,3.1060194e-05
21,1,4.484016e-06,4.486858e-05,-5.280861e-05,7.127283e-05,2.2872055e-05,1.35170785e-05
22,1,1.4350456e-05,-3.1794112e-05,4.016396e-05,-1.7903194e-05,6.224931e-05,2.2110548e-06
23,1,-2.7173077e-05,6.770551e-05,3.3129712e-05,-0.00015860115,5.648939e-05,5.5402525e-06
24,1,-8.660692e-06,6.719021e-05,2.116941e-05,6.108908e-05,5.0794366e-05,1.1354347e-05
25,1,-9.527384e-06,0.00012448808,8.786824e-06,-0.00019245264,4.4466007e-05,1.51950435e-05
26,1,-4.4832752e-05,0.00014907324,-4.238491e-06,0.00013543226,3.69063e-05,1.897565e-05
