HistoryRegion,Variable,StepTime,Value
Assembly ASSEMBLY,ALLSE,0.0,0.0
Assembly ASSEMBLY,ALLSE,0.0024999999441206455,2.4017083433136577e-06
Assembly ASSEMBLY,ALLSE,0.004999999888241291,2.7884206943440404e-08
Assembly ASSEMBLY,ALLSE,0.008750000037252903,2.6051591439646415e-10
Assembly ASSEMBLY,ALLSE,0.014375000260770321,2.548642720479055e-12
Assembly ASSEMBLY,ALLSE,0.022812500596046448,1.379170757632997e-13
Assembly ASSEMBLY,ALLSE,0.035468749701976776,0.01934405043721199
Assembly ASSEMBLY,ALLSE,0.05000000074505806,0.1172439455986023
Assembly ASSEMBLY,ALLSE,0.07179687172174454,0.41906651854515076
Assembly ASSEMBLY,ALLSE,0.10000000149011612,1.0854310989379883
Assembly ASSEMBLY,ALLSE,0.15000000596046448,3.030989408493042
Assembly ASSEMBLY,ALLSE,0.20000000298023224,5.952735900878906
Assembly ASSEMBLY,ALLSE,0.25,9.849469184875488
Assembly ASSEMBLY,ALLSE,0.30000001192092896,14.71999454498291
Assembly ASSEMBLY,ALLSE,0.3499999940395355,20.56312370300293
Assembly ASSEMBLY,ALLSE,0.4000000059604645,27.377687454223633
Assembly ASSEMBLY,ALLSE,0.44999998807907104,35.162540435791016
Assembly ASSEMBLY,ALLSE,0.5,43.91656494140625
Assembly ASSEMBLY,ALLSE,0.550000011920929,53.638675689697266
Assembly ASSEMBLY,ALLSE,0.6000000238418579,64.32781219482422
Assembly ASSEMBLY,ALLSE,0.6499999761581421,75.98295593261719
Assembly ASSEMBLY,ALLSE,0.699999988079071,88.60309600830078
Assembly ASSEMBLY,ALLSE,0.75,102.187255859375
Assembly ASSEMBLY,ALLSE,0.800000011920929,116.73445892333984
Assembly ASSEMBLY,ALLSE,0.8500000238418579,132.2437286376953
Assembly ASSEMBLY,ALLSE,0.8999999761581421,148.71405029296875
Assembly ASSEMBLY,ALLSE,0.949999988079071,166.38169860839844
Assembly ASSEMBLY,ALLSE,1.0,185.2039794921875
Assembly ASSEMBLY,ALLSD,0.0,0.0
Assembly ASSEMBLY,ALLSD,0.0024999999441206455,1.6299604510550125e-07
Assembly ASSEMBLY,ALLSD,0.004999999888241291,2.498177309462335e-07
Assembly ASSEMBLY,ALLSD,0.008750000037252903,2.504873179987044e-07
Assembly ASSEMBLY,ALLSD,0.014375000260770321,2.5048737484212324e-07
Assembly ASSEMBLY,ALLSD,0.022812500596046448,2.5048737484212324e-07
Assembly ASSEMBLY,ALLSD,0.035468749701976776,2.50487687480927e-07
Assembly ASSEMBLY,ALLSD,0.05000000074505806,2.5049178020708496e-07
Assembly ASSEMBLY,ALLSD,0.07179687172174454,2.504976919226465e-07
Assembly ASSEMBLY,ALLSD,0.10000000149011612,2.505050815670984e-07
Assembly ASSEMBLY,ALLSD,0.15000000596046448,2.5051755869753833e-07
Assembly ASSEMBLY,ALLSD,0.20000000298023224,2.505294105503708e-07
Assembly ASSEMBLY,ALLSD,0.25,2.5054066554730525e-07
Assembly ASSEMBLY,ALLSD,0.30000001192092896,2.5055132368834165e-07
Assembly ASSEMBLY,ALLSD,0.3499999940395355,2.505614702386083e-07
Assembly ASSEMBLY,ALLSD,0.4000000059604645,2.505711051981052e-07
Assembly ASSEMBLY,ALLSD,0.44999998807907104,2.505802569885418e-07
Assembly ASSEMBLY,ALLSD,0.5,2.505889256099181e-07
Assembly ASSEMBLY,ALLSD,0.550000011920929,2.505971679056529e-07
Assembly ASSEMBLY,ALLSD,0.6000000238418579,2.5060498387574626e-07
Assembly ASSEMBLY,ALLSD,0.6499999761581421,2.50612430363617e-07
Assembly ASSEMBLY,ALLSD,0.699999988079071,2.5061947894755576e-07
Assembly ASSEMBLY,ALLSD,0.75,2.506261580492719e-07
Assembly ASSEMBLY,ALLSD,0.800000011920929,2.506325245121843e-07
Assembly ASSEMBLY,ALLSD,0.8500000238418579,2.5063854991458356e-07
Assembly ASSEMBLY,ALLSD,0.8999999761581421,2.506442910998885e-07
Assembly ASSEMBLY,ALLSD,0.949999988079071,2.5065051545425376e-07
Assembly ASSEMBLY,ALLSD,1.0,2.506572798210982e-07
Assembly ASSEMBLY,ALLWK,0.0,0.0
Assembly ASSEMBLY,ALLWK,0.0024999999441206455,5.605979458778165e-05
Assembly ASSEMBLY,ALLWK,0.004999999888241291,0.00011821963562397286
Assembly ASSEMBLY,ALLWK,0.008750000037252903,0.00012824361328966916
Assembly ASSEMBLY,ALLWK,0.014375000260770321,0.00012968489318154752
Assembly ASSEMBLY,ALLWK,0.022812500596046448,0.00012991692346986383
Assembly ASSEMBLY,ALLWK,0.035468749701976776,0.025545064359903336
Assembly ASSEMBLY,ALLWK,0.05000000074505806,0.12655502557754517
Assembly ASSEMBLY,ALLWK,0.07179687172174454,0.4379589855670929
Assembly ASSEMBLY,ALLWK,0.10000000149011612,1.1254647970199585
Assembly ASSEMBLY,ALLWK,0.15000000596046448,3.1326451301574707
Assembly ASSEMBLY,ALLWK,0.20000000298023224,6.146839141845703
Assembly ASSEMBLY,ALLWK,0.25,10.166720390319824
Assembly ASSEMBLY,ALLWK,0.30000001192092896,15.190971374511719
Assembly ASSEMBLY,ALLWK,0.3499999940395355,21.21828269958496
Assembly ASSEMBLY,ALLWK,0.4000000059604645,28.24735450744629
Assembly ASSEMBLY,ALLWK,0.44999998807907104,36.27690887451172
Assembly ASSEMBLY,ALLWK,0.5,45.30567169189453
Assembly ASSEMBLY,ALLWK,0.550000011920929,55.3323974609375
Assembly ASSEMBLY,ALLWK,0.6000000238418579,66.35584259033203
Assembly ASSEMBLY,ALLWK,0.6499999761581421,78.37480163574219
Assembly ASSEMBLY,ALLWK,0.699999988079071,91.38805389404297
Assembly ASSEMBLY,ALLWK,0.75,105.39441680908203
Assembly ASSEMBLY,ALLWK,0.800000011920929,120.39270782470703
Assembly ASSEMBLY,ALLWK,0.8500000238418579,136.3817596435547
Assembly ASSEMBLY,ALLWK,0.8999999761581421,153.36038208007812
Assembly ASSEMBLY,ALLWK,0.949999988079071,171.3645477294922
Assembly ASSEMBLY,ALLWK,1.0,190.44772338867188
Assembly ASSEMBLY,ALLIE,0.0,0.0
Assembly ASSEMBLY,ALLIE,0.0024999999441206455,2.4328801373485476e-06
Assembly ASSEMBLY,ALLIE,0.004999999888241291,2.825474076928458e-08
Assembly ASSEMBLY,ALLIE,0.008750000037252903,2.638781970709658e-10
Assembly ASSEMBLY,ALLIE,0.014375000260770321,2.582021402242063e-12
Assembly ASSEMBLY,ALLIE,0.022812500596046448,1.5306203841273375e-13
Assembly ASSEMBLY,ALLIE,0.035468749701976776,0.01959528774023056
Assembly ASSEMBLY,ALLIE,0.05000000074505806,0.11876516789197922
Assembly ASSEMBLY,ALLIE,0.07179687172174454,0.4244958758354187
Assembly ASSEMBLY,ALLIE,0.10000000149011612,1.0994685888290405
Assembly ASSEMBLY,ALLIE,0.15000000596046448,3.0700747966766357
Assembly ASSEMBLY,ALLIE,0.20000000298023224,6.029306411743164
Assembly ASSEMBLY,ALLIE,0.25,9.975895881652832
Assembly ASSEMBLY,ALLIE,0.30000001192092896,14.908605575561523
Assembly ASSEMBLY,ALLIE,0.3499999940395355,20.82622528076172
Assembly ASSEMBLY,ALLIE,0.4000000059604645,27.72758674621582
Assembly ASSEMBLY,ALLIE,0.44999998807907104,35.61155700683594
Assembly ASSEMBLY,ALLIE,0.5,44.477054595947266
Assembly ASSEMBLY,ALLIE,0.550000011920929,54.323036193847656
Assembly ASSEMBLY,ALLIE,0.6000000238418579,65.14849853515625
Assembly ASSEMBLY,ALLIE,0.6499999761581421,76.95248413085938
Assembly ASSEMBLY,ALLIE,0.699999988079071,89.73404693603516
Assembly ASSEMBLY,ALLIE,0.75,103.49230194091797
Assembly ASSEMBLY,ALLIE,0.800000011920929,118.22633361816406
Assembly ASSEMBLY,ALLIE,0.8500000238418579,133.9352569580078
Assembly ASSEMBLY,ALLIE,0.8999999761581421,150.6181640625
Assembly ASSEMBLY,ALLIE,0.949999988079071,168.36837768554688
Assembly ASSEMBLY,ALLIE,1.0,187.21902465820312
