StepTime,RF2_N
0.0,-0.0
0.0024999999441206455,0.11113335192203522
0.004999999888241291,0.011933139525353909
0.008750000037252903,0.001163814915344119
0.014375000260770321,0.00011460262612672523
0.022812500596046448,2.154118919861503e-05
0.035468749701976776,10.040534973144531
0.05000000074505806,24.715560913085938
0.07179687172174454,46.71756362915039
0.10000000149011612,75.16705322265625
0.15000000596046448,125.55089569091797
0.20000000298023224,175.8683624267578
0.25,226.11962890625
0.30000001192092896,276.3052062988281
0.3499999940395355,326.4255676269531
0.4000000059604645,376.4814147949219
0.44999998807907104,426.4734802246094
0.5,476.40252685546875
0.550000011920929,526.2694091796875
0.6000000238418579,576.074951171875
0.6499999761581421,625.8198852539062
0.699999988079071,675.5049438476562
0.75,725.1307373046875
0.800000011920929,774.6976928710938
0.8500000238418579,824.2061157226562
0.8999999761581421,873.656005859375
0.949999988079071,926.7598266601562
1.0,981.5554809570312
