HistoryRegion,Variable,StepTime,Value
Assembly ASSEMBLY,ALLSD,0.550000011920929,2.4990154656734376e-07
Assembly ASSEMBLY,ALLSD,0.6000000238418579,2.499093625374371e-07
Assembly ASSEMBLY,ALLSD,0.6499999761581421,2.499168090253079e-07
Assembly ASSEMBLY,ALLSD,0.699999988079071,2.499238576092466e-07
Assembly ASSEMBLY,ALLSD,0.75,2.499305651326722e-07
Assembly ASSEMBLY,ALLSD,0.800000011920929,2.499369315955846e-07
Assembly ASSEMBLY,ALLSD,0.8500000238418579,2.4994295699798386e-07
Assembly ASSEMBLY,ALLSD,0.8999999761581421,2.499486981832888e-07
Assembly ASSEMBLY,ALLSD,0.949999988079071,2.4995472358568804e-07
Assembly ASSEMBLY,ALLSD,1.0,2.499613174222759e-07
Assembly ASSEMBLY,ALLWK,0.0,0.0
Assembly ASSEMBLY,ALLWK,0.0024999999441206455,5.630762825603597e-05
Assembly ASSEMBLY,ALLWK,0.004999999888241291,0.00011873800394823775
Assembly ASSEMBLY,ALLWK,0.008750000037252903,0.00012879952555522323
Assembly ASSEMBLY,ALLWK,0.014375000260770321,0.00013024662621319294
Assembly ASSEMBLY,ALLWK,0.022812500596046448,0.00013047958782408386
Assembly ASSEMBLY,ALLWK,0.035468749701976776,0.025870827957987785
Assembly ASSEMBLY,ALLWK,0.05000000074505806,0.1281740665435791
Assembly ASSEMBLY,ALLWK,0.07179687172174454,0.4435696303844452
Assembly ASSEMBLY,ALLWK,0.10000000149011612,1.1399013996124268
Assembly ASSEMBLY,ALLWK,0.15000000596046448,3.1729164123535156
Assembly ASSEMBLY,ALLWK,0.20000000298023224,6.226019382476807
Assembly ASSEMBLY,ALLWK,0.25,10.297944068908691
Assembly ASSEMBLY,ALLWK,0.30000001192092896,15.387430191040039
Assembly ASSEMBLY,ALLWK,0.3499999940395355,21.493227005004883
Assembly ASSEMBLY,ALLWK,0.4000000059604645,28.614099502563477
Assembly ASSEMBLY,ALLWK,0.44999998807907104,36.74882125854492
Assembly ASSEMBLY,ALLWK,0.5,45.89618682861328
Assembly ASSEMBLY,ALLWK,0.550000011920929,56.05500793457031
Assembly ASSEMBLY,ALLWK,0.6000000238418579,67.2240982055664
Assembly ASSEMBLY,ALLWK,0.6499999761581421,79.40231323242188
Assembly ASSEMBLY,ALLWK,0.699999988079071,92.58850860595703
Assembly ASSEMBLY,ALLWK,0.75,106.78154754638672
Assembly ASSEMBLY,ALLWK,0.800000011920929,121.9803237915039
Assembly ASSEMBLY,ALLWK,0.8500000238418579,138.18370056152344
Assembly ASSEMBLY,ALLWK,0.8999999761581421,155.39060974121094
Assembly ASSEMBLY,ALLWK,0.949999988079071,173.621826171875
Assembly ASSEMBLY,ALLWK,1.0,192.92694091796875
Assembly ASSEMBLY,ALLIE,0.0,0.0
Assembly ASSEMBLY,ALLIE,0.0024999999441206455,2.4228779693658e-06
Assembly ASSEMBLY,ALLIE,0.004999999888241291,2.8094783388610267e-08
Assembly ASSEMBLY,ALLIE,0.008750000037252903,2.6257523932926574e-10
Assembly ASSEMBLY,ALLIE,0.014375000260770321,2.5692787741088408e-12
Assembly ASSEMBLY,ALLIE,0.022812500596046448,1.524215866369194e-13
Assembly ASSEMBLY,ALLIE,0.035468749701976776,0.019843218848109245
Assembly ASSEMBLY,ALLIE,0.05000000074505806,0.1202690377831459
Assembly ASSEMBLY,ALLIE,0.07179687172174454,0.42987778782844543
Assembly ASSEMBLY,ALLIE,0.10000000149011612,1.1134300231933594
Assembly ASSEMBLY,ALLIE,0.15000000596046448,3.1091725826263428
Assembly ASSEMBLY,ALLIE,0.20000000298023224,6.106298446655273
Assembly ASSEMBLY,ALLIE,0.25,10.103620529174805
Assembly ASSEMBLY,ALLIE,0.30000001192092896,15.099981307983398
Assembly ASSEMBLY,ALLIE,0.3499999940395355,21.094253540039062
Assembly ASSEMBLY,ALLIE,0.4000000059604645,28.085344314575195
Assembly ASSEMBLY,ALLIE,0.44999998807907104,36.07220458984375
Assembly ASSEMBLY,ALLIE,0.5,45.053836822509766
Assembly ASSEMBLY,ALLIE,0.550000011920929,55.029273986816406
Assembly ASSEMBLY,ALLIE,0.6000000238418579,65.99759674072266
Assembly ASSEMBLY,ALLIE,0.6499999761581421,77.95793151855469
Assembly ASSEMBLY,ALLIE,0.699999988079071,90.909423828125
Assembly ASSEMBLY,ALLIE,0.75,104.85124206542969
Assembly ASSEMBLY,ALLIE,0.800000011920929,119.78258514404297
Assembly ASSEMBLY,ALLIE,0.8500000238418579,135.70262145996094
Assembly ASSEMBLY,ALLIE,0.8999999761581421,152.6105194091797
Assembly ASSEMBLY,ALLIE,0.949999988079071,170.55673217773438
Assembly ASSEMBLY,ALLIE,1.0,189.62269592285156
