ElementLabel,IntegrationPoint,LE11,LE22,LE33,LE12,LE13,LE23
41,1,9.162954e-06,4.917868e-05,1.8316572e-05,9.141088e-05,1.3192428e-05,4.4052313e-06
42,1,-7.917127e-06,2.4343202e-05,1.7152472e-06,6.9727954e-05,1.6962706e-05,3.1417098e-06
43,1,-3.2060314e-06,-4.3422246e-05,8.818627e-05,-2.7839986e-05,-4.2076717e-08,3.4304872e-08
44,1,-2.514583e-05,4.4172222e-05,7.742473e-05,-0.0001593773,-1.3715901e-08,9.094655e-08
45,1,-1.1592974e-05,4.6268364e-05,6.663725e-05,7.6081145e-05,-1.1093876e-08,1.1937496e-07
46,1,-1.196543e-05,9.703111e-05,5.3771757e-05,-0.0001984618,-5.376655e-09,1.3291759e-07
47,1,-4.809383e-05,0.00012569437,3.863506e-05,0.00014343752,7.668971e-09,1.3205975e-07
48,1,6.12554e-06,4.7857255e-05,2.4556883e-05,9.1251546e-05,1.603722e-08,1.0422626e-07
49,1,-1.7440378e-06,2.14129e-05,6.48632e-06,6.872888e-05,3.6099767e-08,4.5512188e-08
50,1,1.1795084e-05,-4.274273e-05,7.7907775e-05,-1.3976251e-05,-1.2030912e-05,5.776798e-07
51,1,-2.8322542e-05,4.654868e-05,7.359704e-05,-0.00015576369,-1.4472456e-05,2.423131e-06
52,1,-1.1784343e-05,4.746124e-05,6.181075e-05,7.084612e-05,-1.37187635e-05,2.5525433e-06
53,1,-1.029588e-05,9.870791e-05,4.7772155e-05,-0.00019543812,-1.3322568e-05,1.275243e-06
54,1,-4.9165006e-05,0.00012760883,3.3942124e-05,0.00014075119,-1.3268715e-05,-1.2929266e-06
55,1,9.167451e-06,4.9174203e-05,1.8320086e-05,9.140111e-05,-1.3160053e-05,-4.2007046e-06
56,1,-7.9193605e-06,2.4343646e-05,1.7148197e-06,6.972416e-05,-1.6895206e-05,-3.0547958e-06
57,1,-2.385257e-06,-3.614202e-05,6.9127236e-05,-2.7237527e-05,-2.8754568e-05,2.779429e-06
58,1,-2.3379163e-05,5.143515e-05,5.5873683e-05,-0.00015834295,-2.8170267e-05,3.3425817e-06
59,1,-9.718951e-06,5.2554373e-05,4.507549e-05,7.605696e-05,-2.9262561e-05,2.166506e-06
60,1,-1.0199646e-05,0.000102917176,3.3065167e-05,-0.00020217465,-2.6552456e-05,5.0456215e-08
61,1,-4.6215082e-05,0.00013226985,1.8083441e-05,0.00014172682,-2.3202458e-05,-3.685051e-06
62,1,7.899964e-06,5.4981574e-05,3.592246e-06,9.021489e-05,-2.3814882e-05,-9.294846e-06
63,1,1.2148854e-07,2.8930128e-05,-1.482263e-05,6.87349e-05,-3.141934e-05,-5.5929977e-06
64,1,1.45488675e-05,-2.7424756e-05,3.2603202e-05,-1.2655274e-05,-5.5718527e-05,-6.0273635e-07
65,1,-2.5387299e-05,6.089552e-05,2.7297578e-05,-0.00015763537,-5.1604162e-05,-2.7242928e-07
66,1,-8.108896e-06,5.9614464e-05,1.7266788e-05,6.8854555e-05,-4.6383604e-05,-3.2184057e-06
67,1,-6.3051457e-06,0.00010976044,6.699575e-06,-0.00020211092,-4.065304e-05,-5.8889677e-06
68,1,-4.674848e-05,0.00013964245,-3.9476654e-06,0.00013516821,-3.3860342e-05,-1.0200579e-05
69,1,1.27597e-05,6.143236e-05,-1.8453386e-05,8.886196e-05,-2.8798337e-05,-1.4200241e-05
70,1,-3.9942483e-06,3.7005775e-05,-3.3873166e-05,6.9378315e-05,-2.9916511e-05,-8.605352e-06
