NodeLabel,X_mm,Y_mm,Z_mm,U1_mm,U2_mm,U3_mm
1,-12.0,0.0,8.0,-0.030132033,0.052170195,0.00022713417
2,-12.0,0.5714286,8.0,-0.025922785,0.055460095,3.683794e-05
3,-12.0,1.1428572,8.0,-0.011077149,0.052671824,-6.8662375e-05
4,-12.0,1.7142857,8.0,-0.006802912,0.05472112,1.8748262e-05
5,-12.0,2.2857144,8.0,0.008195043,0.05347504,-0.0001538431
6,-12.0,2.857143,8.0,0.012669327,0.054070324,-6.654475e-05
7,-12.0,3.4285715,8.0,0.027928872,0.0541631,-0.00013118122
8,-12.0,4.0,8.0,0.032458767,0.05338658,-0.00030493186
9,-12.0,0.0,7.3846154,-0.029965557,0.051979918,-2.9012876e-06
10,-12.0,0.5714286,7.3846154,-0.025848025,0.05550703,6.4099e-05
11,-12.0,1.1428572,7.3846154,-0.01073288,0.052563194,5.014498e-05
12,-12.0,1.7142857,7.3846154,-0.006774119,0.05469706,-3.4983415e-05
13,-12.0,2.2857144,7.3846154,0.00850859,0.053423163,-1.0975317e-05
14,-12.0,2.857143,7.3846154,0.0127164675,0.05401398,-7.9368634e-05
15,-12.0,3.4285715,7.3846154,0.02812821,0.054125674,-5.802272e-05
16,-12.0,4.0,7.3846154,0.03255639,0.053364314,2.8731885e-05
17,-12.0,0.0,6.769231,-0.02959312,0.051950097,0.0001658668
18,-12.0,0.5714286,6.769231,-0.025803007,0.05547457,9.317346e-05
19,-12.0,1.1428572,6.769231,-0.010526707,0.052515633,6.638799e-05
20,-12.0,1.7142857,6.769231,-0.006705731,0.054638583,5.6510424e-05
21,-12.0,2.2857144,6.769231,0.008716122,0.053388864,7.5587063e-06
22,-12.0,2.857143,6.769231,0.012729734,0.053899594,2.6149237e-06
23,-12.0,3.4285715,6.769231,0.028365087,0.054121703,-7.8239456e-05
24,-12.0,4.0,6.769231,0.03249231,0.05320784,-0.00022336334
25,-12.0,0.0,6.1538463,-0.029614458,0.05197864,0.00013569868
26,-12.0,0.5714286,6.1538463,-0.025730848,0.05536498,0.00013108445
27,-12.0,1.1428572,6.1538463,-0.010431004,0.052550465,0.00010646341
28,-12.0,1.7142857,6.1538463,-0.006664178,0.054538216,8.23417e-05
29,-12.0,2.2857144,6.1538463,0.00879826,0.053386074,6.21201e-05
30,-12.0,2.857143,6.1538463,0.012794177,0.05381097,1.5383712e-05
31,-12.0,3.4285715,6.1538463,0.028412072,0.054092094,3.4741017e-05
32,-12.0,4.0,6.1538463,0.032612164,0.053141378,6.661547e-05
33,-12.0,0.0,5.5384617,-0.029530833,0.051966805,0.00012899585
34,-12.0,0.5714286,5.5384617,-0.025693988,0.05537687,0.000121059114
35,-12.0,1.1428572,5.5384617,-0.010436171,0.052501064,0.00011828631
36,-12.0,1.7142857,5.5384617,-0.006609772,0.05452395,8.6844455e-05
37,-12.0,2.2857144,5.5384617,0.008803636,0.053342164,7.1412636e-05
38,-12.0,2.857143,5.5384617,0.012835629,0.05377751,5.826978e-05
39,-12.0,3.4285715,5.5384617,0.028436143,0.05404095,-8.858363e-06
40,-12.0,4.0,5.5384617,0.032597687,0.053087417,-0.00010119019
41,-12.0,0.0,4.923077,-0.029573616,0.05195837,0.00012187767
42,-12.0,0.5714286,4.923077,-0.025673142,0.055349655,0.00010242604
43,-12.0,1.1428572,4.923077,-0.01042473,0.052495535,8.174623e-05
44,-12.0,1.7142857,4.923077,-0.0066019227,0.0545047,8.403427e-05
45,-12.0,2.2857144,4.923077,0.008808951,0.053315192,6.586273e-05
46,-12.0,2.857143,4.923077,0.0128488,0.053757932,4.520053e-05
47,-12.0,3.4285715,4.923077,0.028421158,0.05400115,7.96623e-05
48,-12.0,4.0,4.923077,0.032628,0.053064257,0.00011266383
49,-12.0,0.0,4.3076925,-0.029559745,0.05195807,4.3955857e-05
50,-12.0,0.5714286,4.3076925,-0.025668573,0.055352543,5.799518e-05
51,-12.0,1.1428572,4.3076925,-0.010441437,0.052483246,6.8968766e-05
52,-12.0,1.7142857,4.3076925,-0.006594993,0.05449754,4.876722e-05
53,-12.0,2.2857144,4.3076925,0.008791873,0.05330322,5.2875435e-05
54,-12.0,2.857143,4.3076925,0.012848977,0.053745452,5.3572432e-05
55,-12.0,3.4285715,4.3076925,0.028405327,0.05398317,4.1962953e-06
56,-12.0,4.0,4.3076925,0.03260528,0.053045314,-5.1453728e-05
