StepTime,RF2_N
0.0,-0.0
0.0024999999441206455,0.11163318902254105
0.004999999888241291,0.011978298425674438
0.008750000037252903,0.0011685130884870887
0.014375000260770321,0.00011507363524287939
0.022812500596046448,2.1627834939863533e-05
0.035468749701976776,10.169018745422363
0.05000000074505806,25.0321102142334
0.07179687172174454,47.316715240478516
0.10000000149011612,76.13273620605469
0.15000000596046448,127.16886138916016
0.20000000298023224,178.14157104492188
0.25,229.05105590820312
0.30000001192092896,279.8977966308594
0.3499999940395355,330.6822814941406
0.4000000059604645,381.4052429199219
0.44999998807907104,432.0674133300781
0.5,482.6695861816406
0.550000011920929,533.212646484375
0.6000000238418579,583.6973876953125
0.6499999761581421,634.1246948242188
0.699999988079071,684.4951782226562
0.75,734.8095092773438
0.800000011920929,785.0681762695312
0.8500000238418579,835.2713623046875
0.8999999761581421,885.4191284179688
0.949999988079071,937.7044677734375
1.0,992.8085327148438
