StepTime,RF2_N
0.0,-0.0
0.0024999999441206455,0.11113107949495316
0.004999999888241291,0.011933734640479088
0.008750000037252903,0.0011638164287433028
0.014375000260770321,0.00011459928646218032
0.022812500596046448,2.1541321984841488e-05
0.035468749701976776,10.029091835021973
0.05000000074505806,24.68741226196289
0.07179687172174454,46.664405822753906
0.10000000149011612,75.08160400390625
0.15000000596046448,125.40837860107422
0.20000000298023224,175.66897583007812
0.25,225.86354064941406
0.30000001192092896,275.9925231933594
0.3499999940395355,326.0564270019531
0.4000000059604645,376.05584716796875
0.44999998807907104,425.99151611328125
0.5,475.8642272949219
0.550000011920929,525.6747436523438
0.6000000238418579,575.4238891601562
0.6499999761581421,625.1124267578125
0.699999988079071,674.7410278320312
0.75,724.3102416992188
0.800000011920929,773.8206176757812
0.8500000238418579,823.2722778320312
0.8999999761581421,872.7889404296875
0.949999988079071,926.2393798828125
1.0,981.144287109375
