StepTime,RF2_N
0.0,-0.0
0.0024999999441206455,0.1111309677362442
0.004999999888241291,0.011933723464608192
0.008750000037252903,0.0011638152645900846
0.014375000260770321,0.00011459917004685849
0.022812500596046448,2.154131288989447e-05
0.035468749701976776,10.029082298278809
0.05000000074505806,24.68739128112793
0.07179687172174454,46.66436004638672
0.10000000149011612,75.08153533935547
0.15000000596046448,125.40826416015625
0.20000000298023224,175.66880798339844
0.25,225.86334228515625
0.30000001192092896,275.9922790527344
0.3499999940395355,326.0561218261719
0.4000000059604645,376.0555114746094
0.44999998807907104,425.9911193847656
0.5,475.86376953125
0.550000011920929,525.6742553710938
0.6000000238418579,575.42333984375
0.6499999761581421,625.1118774414062
0.699999988079071,674.7404174804688
0.75,724.3096313476562
0.800000011920929,773.8198852539062
0.8500000238418579,823.2715454101562
0.8999999761581421,872.7872924804688
0.949999988079071,926.2374877929688
1.0,981.1425170898438
