ElementLabel,IntegrationPoint,S11,S22,S33,S12,S13,S23
1,1,0.18707676,-0.1347883,-0.21806344,-0.07227446,-0.20924318,0.012587841
2,1,-0.4761553,0.9364743,0.029244116,-0.5859983,-0.001064806,0.03559287
3,1,0.07505284,0.9471755,-0.13511278,0.29287085,-0.088719256,0.0060100667
4,1,0.35773808,1.7304891,0.022746982,-0.83801246,-0.048956502,0.0510629
5,1,-1.2653533,1.9874325,0.015234332,0.5882584,0.026883027,0.086520195
6,1,0.6358363,1.0781964,-0.069569096,0.55528265,-0.06919985,0.085276686
7,1,0.053993635,0.37384227,-0.07035725,0.38424858,-0.036960308,0.049547758
8,1,0.7820344,-0.21846871,-0.30818343,-0.024762325,0.034563366,0.046656147
9,1,-0.41600975,0.85531205,-0.05846595,-0.6202998,-0.02373691,0.050768647
10,1,0.3022764,0.81884295,-0.1711611,0.31651774,0.030687656,0.05371069
11,1,0.6582647,1.6749578,0.10542257,-0.9393007,0.04625423,0.09572286
12,1,-1.3738232,1.940155,0.05657869,0.5005334,0.026292054,0.1378753
13,1,0.9098381,1.0356374,-0.097005114,0.41230357,0.013498895,0.14501557
14,1,-0.024732187,0.36635962,-0.37357974,0.30563244,-0.09807029,0.06706651
15,1,0.16854286,-0.20210654,-0.021471743,-0.07698329,0.19991392,0.0063203615
16,1,-0.27843976,0.83615303,0.17026813,-0.61677843,0.24610585,0.04319675
17,1,0.23307145,0.78190815,0.12187106,0.30547664,0.23462926,0.05562992
18,1,0.46027362,1.5926434,0.37532562,-0.9856368,0.18778382,0.065985255
19,1,-1.2427925,1.9035261,0.268726,0.50818586,0.13819516,0.086096585
20,1,0.72473234,0.9917643,-0.039350376,0.40820503,0.08184701,0.08968085
21,1,0.1679975,0.3700266,-0.47523332,0.31429243,0.07794454,0.039618943
22,1,0.6850237,-0.17683116,0.48291963,-0.028876267,0.28302625,9.047165e-05
23,1,-0.64457977,0.8804901,0.71265346,-0.63047487,0.25554878,0.0015879734
24,1,0.095580734,0.8311936,0.59472126,0.29517803,0.22491226,0.016307553
25,1,0.48287636,1.638075,0.78454196,-0.9364511,0.19166161,0.027007433
26,1,-1.4265494,1.9028196,0.5825549,0.51132256,0.15261137,0.042668793
27,1,0.8430954,1.0007982,0.17675532,0.41846853,0.122064486,0.05472397
28,1,-0.13424234,0.35683206,-0.38133684,0.31718338,0.1159157,0.031534664
29,1,-0.0053868806,-0.19202814,0.9209414,-0.09506791,0.1535748,-0.010856555
30,1,-0.42877173,0.9257455,1.1323398,-0.63514173,0.1426216,-0.012555441
31,1,0.13668822,0.88838285,0.98181635,0.3292655,0.14363948,-0.0052484507
32,1,0.40414312,1.6747774,1.1227682,-0.9363527,0.12512581,0.003963633
33,1,-1.3108977,1.9281312,0.8630959,0.54211724,0.10352019,0.01692144
34,1,0.6932941,1.0062342,0.41420832,0.4254394,0.100560695,0.035265747
35,1,0.13559198,0.37275597,-0.16158715,0.31454962,0.12879783,0.02055606
36,1,0.7213387,-0.15418577,1.1270988,-0.03634682,0.06611103,-0.0027284734
37,1,-0.60752887,0.93064743,1.3614542,-0.6240339,0.07350378,-0.008601289
38,1,0.102987595,0.9019926,1.2041479,0.30738968,0.06751489,-0.0077758413
39,1,0.4632577,1.7021985,1.3219293,-0.9061575,0.06281304,-0.002638209
40,1,-1.3959974,1.9363338,1.0481821,0.54046994,0.059439693,0.0066117155
41,1,0.81480527,1.0141294,0.5908543,0.430795,0.05594623,0.016189361
42,1,-0.19498204,0.3534865,-0.015832717,0.31897423,0.06920412,0.0111533515
43,1,0.022397608,-0.19362247,1.1973773,-0.09797807,-0.00012735293,7.895765e-05
44,1,-0.43449244,0.93753546,1.4312937,-0.64126843,-4.1324554e-05,0.00020208358
45,1,0.13290346,0.9153854,1.275108,0.3307885,-3.2729873e-05,0.0002735063
46,1,0.40445754,1.703774,1.3932586,-0.9188564,-1.6841277e-05,0.00030030718
47,1,-1.323678,1.9425184,1.1113286,0.5523877,2.3145676e-05,0.00030701674
48,1,0.68866676,1.0130172,0.65224624,0.4308108,4.945934e-05,0.00023840048
49,1,0.12456019,0.37455678,0.06516147,0.3146537,0.000111181645,0.000108238695
50,1,0.7214743,-0.15426421,1.1270591,-0.036313254,-0.06622096,0.0028980828
51,1,-0.60755813,0.93069977,1.3614429,-0.62410456,-0.073622376,0.00898803
52,1,0.10292098,0.9019265,1.2040968,0.30746597,-0.06757946,0.008304538
53,1,0.46341565,1.7021796,1.3219382,-0.90624785,-0.06283839,0.0032261657
54,1,-1.3961757,1.9363079,1.04819,0.5404874,-0.059396878,-0.0060215513
55,1,0.8149359,1.0141125,0.5908969,0.43076843,-0.05584668,-0.015718816
56,1,-0.19504909,0.35347992,-0.015829012,0.3189612,-0.06899595,-0.010947002
57,1,-0.0055488315,-0.19220135,0.9208727,-0.095045194,-0.15380716,0.010986498
58,1,-0.4287573,0.92584383,1.1323122,-0.63529533,-0.14269125,0.012914405
59,1,0.13659802,0.8882597,0.9817195,0.32943285,-0.14369991,0.005720092
60,1,0.4044131,1.6747372,1.122787,-0.93654525,-0.1251562,-0.0034251262
61,1,-1.311238,1.9280845,0.8631144,0.54215896,-0.10347442,-0.016384345
62,1,0.6935486,1.006204,0.41429982,0.42538193,-0.10046966,-0.034833252
63,1,0.13547616,0.37273523,-0.16157621,0.31452653,-0.1285911,-0.02036816
64,1,0.685434,-0.17706193,0.48280096,-0.028774215,-0.2830884,2.2846622e-05
65,1,-0.6446618,0.88063484,0.71263486,-0.6306879,-0.25564024,-0.0013010491
66,1,0.09539406,0.83100724,0.5945838,0.29539534,-0.22495483,-0.015915072
67,1,0.48333445,1.6380293,0.78457683,-0.93671656,-0.19168083,-0.026556354
68,1,-1.4270711,1.9027557,0.5825898,0.51137555,-0.15257369,-0.042219207
69,1,0.8434722,1.0007532,0.17689414,0.41838872,-0.12198241,-0.05435499
70,1,-0.13444394,0.35681427,-0.3813046,0.31714863,-0.11574542,-0.031379804
71,1,0.16826057,-0.20243637,-0.021545812,-0.07692456,-0.20001657,-0.0062458934
72,1,-0.27838984,0.8363697,0.17026559,-0.61708033,-0.24611977,-0.042988807
73,1,0.2328793,0.78167635,0.121727765,0.3058321,-0.2346576,-0.055349372
74,1,0.46082816,1.592581,0.37538153,-0.98603004,-0.18780817,-0.0656389
75,1,-1.2435037,1.9034729,0.2687586,0.50828713,-0.1381612,-0.0857594
76,1,0.72524935,0.99170697,-0.039167862,0.40809658,-0.08179912,-0.08941576
77,1,0.16774331,0.36998907,-0.47519445,0.31424946,-0.07781653,-0.0394995
78,1,0.78251463,-0.21898489,-0.30839247,-0.02458598,-0.03468143,-0.046642266
79,1,-0.4161818,0.8556499,-0.05833278,-0.62075305,0.02374374,-0.050656065
80,1,0.30186373,0.8185301,-0.171329,0.3170088,-0.030699996,-0.053529482
81,1,0.6592037,1.674944,0.10552316,-0.93978864,-0.046271697,-0.095504194
82,1,-1.3749157,1.94007,0.056555077,0.5006902,-0.026294481,-0.1376526
83,1,0.910625,1.0355908,-0.09683625,0.41217816,-0.013490939,-0.1448673
84,1,-0.025131786,0.36633965,-0.37354898,0.30557084,0.09811351,-0.06701075
85,1,0.18708721,-0.13531634,-0.21823364,-0.07213012,0.20938112,-0.012575721
86,1,-0.47618645,0.93692535,0.029387916,-0.5864549,0.0009649201,-0.035577632
87,1,0.074690886,0.9468874,-0.13523379,0.29341775,0.08874186,-0.0059362673
88,1,0.35862285,1.7305105,0.022830868,-0.8385565,0.048954234,-0.050983585
89,1,-1.2664248,1.9873147,0.015187708,0.5884683,-0.026901962,-0.08644704
90,1,0.63668936,1.0780954,-0.06949142,0.5551481,0.06919673,-0.085216545
91,1,0.053646773,0.3737619,-0.07035531,0.38419375,0.03695363,-0.04954859
92,1,0.25645155,1.1947922,0.5904092,-0.68666464,0.06938451,0.036851335
93,1,-0.34735492,-0.98451376,-0.34737355,0.4345526,-0.20862147,-0.0027165595
94,1,0.074106224,0.8866703,0.3031754,-1.9708838,-0.014353042,0.040435012
95,1,-0.38892123,0.30479604,0.06552494,0.8984088,0.051313594,0.032473326
96,1,-1.4606023,0.10814561,-0.11716014,-0.79858017,-0.08193362,0.018792612
97,1,-0.9909999,1.0849936,0.22802009,2.0449193,0.07537756,0.025374621
98,1,1.6995758,-0.069887176,-0.20441128,0.854464,-0.21510898,-0.008597994
99,1,1.2181503,1.3435652,0.97115624,-0.696187,-0.015506284,0.0022329402
100,1,0.69843805,-1.1414827,-0.15315115,0.55316174,0.28725457,0.058401532
101,1,0.97655225,0.94430894,0.69202477,-2.2150013,0.27200568,0.051197816
102,1,0.12742934,0.30083814,0.29344875,0.8632892,0.23434077,0.037314244
103,1,-0.9750294,0.019990396,0.0037633067,-1.0978378,0.20639949,0.04940762
104,1,-0.73975474,1.0737278,0.33638015,1.7652024,0.05319553,0.036571648
105,1,2.0100238,-0.09384878,-0.07045825,0.6982138,-0.034683496,0.015028615
106,1,0.9805747,1.2471452,1.3861961,-0.6845643,0.81690854,0.038193803
107,1,0.20144482,-1.115326,0.36582384,0.47265616,0.6852499,0.033281036
108,1,0.4454654,0.89431876,1.0587292,-2.2620099,0.6323502,0.01436713
109,1,-0.17492199,0.28495008,0.6224959,0.8453359,0.53823215,0.013851482
110,1,-1.208191,-0.03744052,0.2537692,-1.1716172,0.38996685,0.0106246155
111,1,-0.813779,1.0990223,0.5183796,1.7485436,0.26997527,0.021185914
112,1,1.8503474,-0.139944,-0.05124281,0.6778902,0.13996059,0.01214246
113,1,0.14067319,1.2803901,1.9269971,-0.7373601,0.6529986,-0.014973233
114,1,-0.2315554,-1.1375918,0.68618125,0.48247877,0.64778817,-0.0096339155
115,1,0.12743133,0.8803168,1.3739427,-2.2259595,0.59634304,-0.01081309
116,1,-0.49880636,0.26503906,0.8936426,0.86805207,0.49475673,-0.021540407
117,1,-1.3375256,-0.031692266,0.46876192,-1.1038674,0.38259867,-0.0194637
118,1,-0.9801268,1.072498,0.67644125,1.7709941,0.31109706,-0.011454647
119,1,1.7963871,-0.107009046,0.1362012,0.68956643,0.3558925,-0.0039381096
120,1,0.5521763,1.2786937,2.1224153,-0.6844404,0.43804958,-0.0032753348
121,1,-0.2751112,-1.1467379,0.9789471,0.48536852,0.42617634,-0.022985095
122,1,0.07327125,0.9003736,1.6161734,-2.212325,0.3865396,-0.03468461
123,1,-0.4588511,0.28062248,1.0884107,0.93258095,0.3357125,-0.034866445
124,1,-1.3719275,-0.009468847,0.6497031,-1.0569707,0.29441264,-0.031304237
125,1,-0.95708996,1.080113,0.83843875,1.8003411,0.2670994,-0.020016344
126,1,1.5445911,-0.13307792,0.2356891,0.69376653,0.29094929,-0.00780228
127,1,0.23347102,1.2613202,2.334329,-0.7438521,0.20684893,-0.012430873
128,1,-0.20329964,-1.126202,1.1477437,0.4711526,0.19876584,-0.022879358
129,1,0.11902403,0.9135244,1.7773286,-2.166053,0.19233169,-0.02548847
130,1,-0.51726335,0.29735008,1.2317529,0.94367796,0.17450863,-0.026534764
131,1,-1.3659924,0.0059972745,0.774477,-1.013635,0.14994836,-0.022360794
132,1,-1.0383928,1.0767572,0.94528186,1.8183781,0.14913604,-0.015330526
133,1,1.6291355,-0.098033644,0.40697914,0.6977532,0.19038428,-0.0056169773
134,1,0.62220263,1.2897428,2.3777928,-0.6835313,-0.00013459686,4.7616213e-05
135,1,-0.26297542,-1.1328374,1.2173281,0.49109715,-0.00017749624,0.0001428349
136,1,0.060985114,0.9181504,1.8311125,-2.182798,-0.0001127564,0.00018831913
137,1,-0.4852703,0.3001926,1.2769488,0.9690444,-1.5502146e-05,0.00024735762
138,1,-1.3917718,0.012877411,0.81712794,-1.0073125,4.052413e-05,0.00020711908
139,1,-0.98733574,1.0836698,0.9941627,1.8227124,0.00015346921,0.00018582639
140,1,1.4458677,-0.129473,0.40026918,0.70069367,0.00026507175,4.6060857e-05
141,1,0.23346739,1.2616045,2.3344421,-0.74393755,-0.20741169,0.012487477
142,1,-0.20328167,-1.1264344,1.1476184,0.47133482,-0.19905683,0.023148557
143,1,0.11911791,0.9136218,1.7773482,-2.1663268,-0.19252701,0.025868667
144,1,-0.51733446,0.29734612,1.2317338,0.94381434,-0.17456135,0.027004447
145,1,-1.3659252,0.005974354,0.7744755,-1.0137875,-0.1498568,0.022774491
146,1,-1.0384523,1.0767664,0.94528097,1.8183748,-0.14883827,0.015685415
147,1,1.6290973,-0.09803738,0.40694398,0.69771975,-0.18983522,0.0057168095
148,1,0.55227286,1.2792544,2.1226141,-0.6845794,-0.43825647,0.0033809415
149,1,-0.27505547,-1.1471975,0.9787212,0.48574176,-0.42649472,0.023213634
150,1,0.073421516,0.9005758,1.6162142,-2.212892,-0.38673928,0.035045113
151,1,-0.45899057,0.28061342,1.0883759,0.9328676,-0.3357343,0.035285085
152,1,-1.3717973,-0.009507963,0.64970297,-1.0572848,-0.29433805,0.031700693
153,1,-0.95722014,1.0801313,0.83843774,1.8003412,-0.26681027,0.020329857
154,1,1.5445008,-0.13307892,0.23562789,0.69369566,-0.29046154,0.007907258
155,1,0.1407089,1.2812153,1.927394,-0.73761857,-0.65339583,0.015036625
156,1,-0.2314604,-1.1382499,0.68583274,0.48300552,-0.6479878,0.009827117
157,1,0.12770613,0.8806144,1.3740144,-2.2267742,-0.5964913,0.0111235725
158,1,-0.49901888,0.26504835,0.8935982,0.8684561,-0.49479094,0.02189938
159,1,-1.3373383,-0.031751078,0.46875414,-1.1043171,-0.38252288,0.019804323
