NodeLabel,X_mm,Y_mm,Z_mm,U1_mm,U2_mm,U3_mm
313,-10.8,0.0,1.2307693,-0.030153476,0.030858394,-0.0004870084
314,-10.8,0.5714286,1.2307693,-0.02531904,0.034453463,-0.00043023613
315,-10.8,1.1428572,1.2307693,-0.011311558,0.031251065,-0.00039184504
316,-10.8,1.7142857,1.2307693,-0.0064668427,0.03342667,-0.00035707068
317,-10.8,2.2857144,1.2307693,0.007729124,0.0319215,-0.0002793443
318,-10.8,2.857143,1.2307693,0.012735292,0.032405425,-0.00023938458
319,-10.8,3.4285715,1.2307693,0.027254263,0.03246094,-0.00011581817
320,-10.8,4.0,1.2307693,0.03244166,0.031670723,6.5241315e-05
321,-10.8,0.0,0.61538464,-0.030502915,0.030861534,-0.00038537694
322,-10.8,0.5714286,0.61538464,-0.025433615,0.0344682,-0.00045885582
323,-10.8,1.1428572,0.61538464,-0.011596134,0.031346403,-0.00044558736
324,-10.8,1.7142857,0.61538464,-0.006549192,0.03348316,-0.0003502105
325,-10.8,2.2857144,0.61538464,0.0074510905,0.031989053,-0.00033750464
326,-10.8,2.857143,0.61538464,0.012682985,0.032524034,-0.00021717799
327,-10.8,3.4285715,0.61538464,0.026994856,0.032497313,-0.00017711656
328,-10.8,4.0,0.61538464,0.03239881,0.031843536,-0.00023310915
329,-10.8,0.0,0.0,-0.030845935,0.031113926,-0.0006472432
330,-10.8,0.5714286,0.0,-0.025606206,0.034362514,-0.00046547205
331,-10.8,1.1428572,0.0,-0.0119947,0.031484555,-0.00036311906
332,-10.8,1.7142857,0.0,-0.006716376,0.033513337,-0.0004752242
333,-10.8,2.2857144,0.0,0.0071061496,0.032087535,-0.00026099652
334,-10.8,2.857143,0.0,0.012558279,0.032626566,-0.0002840945
335,-10.8,3.4285715,0.0,0.026727024,0.032599673,-0.00014142951
336,-10.8,4.0,0.0,0.03231056,0.031952277,0.000185964
337,-10.2,0.0,8.0,-0.03473957,0.024761792,0.00054272753
338,-10.2,0.5714286,8.0,-0.021498984,0.021216791,0.0007203524
339,-10.2,1.1428572,8.0,-0.015983645,0.024087744,0.0008053293
340,-10.2,1.7142857,8.0,-0.0024742917,0.021733405,0.0005720203
341,-10.2,2.2857144,8.0,0.0030669996,0.022909349,0.00061644614
342,-10.2,2.857143,8.0,0.01675012,0.022263575,0.00040529988
343,-10.2,3.4285715,8.0,0.022730296,0.022029161,0.00026731633
344,-10.2,4.0,8.0,0.036646523,0.02255362,0.00034741947
345,-10.2,0.0,7.3846154,-0.034487445,0.025059113,0.00080555904
346,-10.2,0.5714286,7.3846154,-0.02105884,0.021029195,0.00071447063
347,-10.2,1.1428572,7.3846154,-0.015776895,0.024104629,0.00065490685
348,-10.2,1.7142857,7.3846154,-0.0020945547,0.02159927,0.0006308748
349,-10.2,2.2857144,7.3846154,0.0032327154,0.022800438,0.0004970032
350,-10.2,2.857143,7.3846154,0.017045073,0.022119468,0.00041085572
351,-10.2,3.4285715,7.3846154,0.022800447,0.021862255,0.00023527403
352,-10.2,4.0,7.3846154,0.03687563,0.022391038,-5.2260915e-05
353,-10.2,0.0,6.769231,-0.034434203,0.024975311,0.0006762363
354,-10.2,0.5714286,6.769231,-0.020826494,0.020927915,0.00064463203
355,-10.2,1.1428572,6.769231,-0.015726661,0.024078343,0.0006061863
356,-10.2,1.7142857,6.769231,-0.00185884,0.021500299,0.0005337118
