StepTime,RF2_N
0.0,-0.0
0.0024999999441206455,0.1026780977845192
0.004999999888241291,0.011002599261701107
0.008750000037252903,0.0010736632393673062
0.014375000260770321,0.00010576592467259616
0.022812500596046448,1.9869350580847822e-05
0.035468749701976776,9.551839828491211
0.05000000074505806,23.512880325317383
0.07179687172174454,44.44506072998047
0.10000000149011612,71.5123519897461
0.15000000596046448,119.4515380859375
0.20000000298023224,167.33151245117188
0.25,215.15252685546875
0.30000001192092896,262.9150695800781
0.3499999940395355,310.6197814941406
0.4000000059604645,358.2673645019531
0.44999998807907104,405.858642578125
0.5,453.3944396972656
0.550000011920929,500.8757019042969
0.6000000238418579,548.30322265625
0.6499999761581421,595.6779174804688
0.699999988079071,643.0003662109375
0.75,690.2713012695312
0.800000011920929,737.4910278320312
0.8500000238418579,784.6597900390625
0.8999999761581421,831.7774658203125
0.949999988079071,879.6055908203125
1.0,930.8062744140625
