ElementLabel,IntegrationPoint,LE11,LE22,LE33,LE12,LE13,LE23
18,1,-8.4603535e-06,0.00013208,-2.7232976e-05,-0.0001815023,3.9558963e-05,1.8967361e-05
19,1,-3.8786922e-05,0.00014849342,-3.3079337e-05,0.00014013037,3.1117717e-05,2.4978805e-05
20,1,1.1916379e-05,6.828632e-05,-3.79493e-05,7.116678e-05,1.990636e-05,2.6368023e-05
21,1,4.0482246e-06,4.096278e-05,-4.8011796e-05,6.266304e-05,2.1554506e-05,1.1786788e-05
22,1,1.6502685e-05,-2.462922e-05,2.625001e-05,-1.9963927e-05,5.711239e-05,4.911407e-07
23,1,-2.8136885e-05,7.131521e-05,2.2340755e-05,-0.0001581973,5.28861e-05,2.8184346e-07
24,1,-9.846729e-06,7.332369e-05,1.3615794e-05,5.7738303e-05,4.776367e-05,3.8728485e-06
25,1,-1.10817655e-05,0.00012191867,4.3272953e-06,-0.00017118166,4.1782874e-05,6.996962e-06
26,1,-4.5157438e-05,0.00013938682,-5.3795957e-06,0.00014032473,3.473156e-05,1.1352954e-05
27,1,1.2815057e-05,6.0384125e-05,-1.9295838e-05,7.4233074e-05,2.9225692e-05,1.5465892e-05
28,1,-4.1108333e-06,3.77245e-05,-3.4239885e-05,6.3555715e-05,3.1045598e-05,9.227051e-06
29,1,-2.2198367e-06,-3.4610628e-05,6.457023e-05,-3.4795874e-05,3.169097e-05,-3.4755615e-06
30,1,-2.6516844e-05,6.0626717e-05,5.222153e-05,-0.00015859523,3.037594e-05,-4.286271e-06
31,1,-1.2079984e-05,6.540349e-05,4.2579843e-05,6.523922e-05,3.105041e-05,-2.5947015e-06
32,1,-1.547484e-05,0.00011443563,3.143477e-05,-0.00017112776,2.7800976e-05,-1.5298924e-07
33,1,-4.500199e-05,0.0001315096,1.7186901e-05,0.00014770616,2.4226427e-05,3.879006e-06
34,1,7.5438775e-06,5.323319e-05,3.2080393e-06,7.5938966e-05,2.4532868e-05,9.654291e-06
35,1,2.0051652e-07,2.8920358e-05,-1.5173789e-05,6.321888e-05,3.20932e-05,5.8666988e-06
36,1,1.281957e-05,-4.22347e-05,7.4102056e-05,-2.1133583e-05,1.3156119e-05,-1.0369711e-06
37,1,-3.1930824e-05,5.4918622e-05,7.1268405e-05,-0.00015598591,1.536162e-05,-3.2494722e-06
38,1,-1.4365953e-05,5.9743415e-05,6.014651e-05,6.045753e-05,1.4438981e-05,-3.0590893e-06
39,1,-1.5792579e-05,0.00010983874,4.6763027e-05,-0.00016402808,1.3939731e-05,-1.4997594e-06
40,1,-4.816105e-05,0.00012646377,3.3444365e-05,0.00014688878,1.3665042e-05,1.2414423e-06
41,1,8.659255e-06,4.6952016e-05,1.8288547e-05,7.778878e-05,1.3487214e-05,4.3527853e-06
42,1,-8.45041e-06,2.3627057e-05,2.0891578e-06,6.441928e-05,1.7528522e-05,3.171591e-06
43,1,-3.183632e-06,-4.3220025e-05,8.506804e-05,-3.532972e-05,-2.5428555e-08,2.038125e-08
44,1,-2.8632387e-05,5.2247167e-05,7.535262e-05,-0.00015943262,-8.1758165e-09,5.072622e-08
45,1,-1.4283839e-05,5.8328085e-05,6.530076e-05,6.5804474e-05,-6.6685244e-09,6.9647136e-08
46,1,-1.7543725e-05,0.00010803542,5.292703e-05,-0.00016705398,-3.3665384e-09,7.63433e-08
