NodeLabel,X_mm,Y_mm,Z_mm,U1_mm,U2_mm,U3_mm
116,-11.4,1.7142857,8.0,-0.0022849368,0.04517122,-1.8312794e-05
117,-11.4,2.2857144,8.0,0.003375008,0.04646948,8.542266e-05
118,-11.4,2.857143,8.0,0.018048517,0.04575568,-5.319098e-05
119,-11.4,3.4285715,8.0,0.02392811,0.045769352,-4.166485e-05
120,-11.4,4.0,8.0,0.038711704,0.046148665,7.959454e-05
121,-11.4,0.0,7.3846154,-0.03640206,0.048044197,0.00025987346
122,-11.4,0.5714286,7.3846154,-0.021897297,0.044494487,0.00012937134
123,-11.4,1.1428572,7.3846154,-0.016587663,0.04727786,8.842133e-05
124,-11.4,1.7142857,7.3846154,-0.0019661442,0.0450926,0.000102317834
125,-11.4,2.2857144,7.3846154,0.003464094,0.046427824,1.5945847e-05
126,-11.4,2.857143,7.3846154,0.018311447,0.04571363,2.0720894e-05
127,-11.4,3.4285715,7.3846154,0.023982506,0.0457042,-6.453274e-05
128,-11.4,4.0,7.3846154,0.038898118,0.046085015,-0.00023869237
129,-11.4,0.0,6.769231,-0.036379594,0.047975976,0.00011990337
130,-11.4,0.5714286,6.769231,-0.021640424,0.04446159,0.00013846954
131,-11.4,1.1428572,6.769231,-0.016506337,0.047239605,0.000118749835
132,-11.4,1.7142857,6.769231,-0.0017351806,0.045055933,7.440926e-05
133,-11.4,2.2857144,6.769231,0.0035134836,0.04634491,6.0394945e-05
134,-11.4,2.857143,6.769231,0.018535506,0.045697775,-2.3694288e-06
135,-11.4,3.4285715,6.769231,0.023993006,0.045580257,1.1534289e-06
136,-11.4,4.0,6.769231,0.03915328,0.046107613,4.186471e-05
137,-11.4,0.0,6.1538463,-0.036254566,0.047898103,0.00013696792
138,-11.4,0.5714286,6.1538463,-0.02155011,0.044526964,0.00011724957
139,-11.4,1.1428572,6.1538463,-0.016452875,0.047119632,0.00010078324
140,-11.4,1.7142857,6.1538463,-0.0016427218,0.04509018,7.559926e-05
141,-11.4,2.2857144,6.1538463,0.0035754633,0.04623851,3.9867973e-05
142,-11.4,2.857143,6.1538463,0.018613908,0.045697693,2.7161897e-05
143,-11.4,3.4285715,6.1538463,0.024068203,0.045481678,-5.633375e-05
144,-11.4,4.0,6.1538463,0.03919737,0.04607908,-0.00016160405
145,-11.4,0.0,5.5384617,-0.036255248,0.047870085,0.000108045264
146,-11.4,0.5714286,5.5384617,-0.021527624,0.04449682,8.931562e-05
147,-11.4,1.1428572,5.5384617,-0.016402444,0.047108527,6.270412e-05
148,-11.4,1.7142857,5.5384617,-0.0016261752,0.045060575,5.5541965e-05
149,-11.4,2.2857144,5.5384617,0.0036204546,0.04620468,3.00164e-05
