HistoryRegion,Variable,StepTime,Value
Assembly ASSEMBLY,ALLSE,0.0,0.0
Assembly ASSEMBLY,ALLSE,0.0024999999441206455,2.403283360763453e-06
Assembly ASSEMBLY,ALLSE,0.004999999888241291,2.7906663646604102e-08
Assembly ASSEMBLY,ALLSE,0.008750000037252903,2.6070431924374304e-10
Assembly ASSEMBLY,ALLSE,0.014375000260770321,2.5504650474905688e-12
Assembly ASSEMBLY,ALLSE,0.022812500596046448,1.3925416809251745e-13
Assembly ASSEMBLY,ALLSE,0.035468749701976776,0.019327230751514435
Assembly ASSEMBLY,ALLSE,0.05000000074505806,0.11714234203100204
Assembly ASSEMBLY,ALLSE,0.07179687172174454,0.4187048673629761
Assembly ASSEMBLY,ALLSE,0.10000000149011612,1.0844991207122803
Assembly ASSEMBLY,ALLSE,0.15000000596046448,3.028409481048584
Assembly ASSEMBLY,ALLSE,0.20000000298023224,5.947709560394287
Assembly ASSEMBLY,ALLSE,0.25,9.841215133666992
Assembly ASSEMBLY,ALLSE,0.30000001192092896,14.707746505737305
Assembly ASSEMBLY,ALLSE,0.3499999940395355,20.546125411987305
Assembly ASSEMBLY,ALLSE,0.4000000059604645,27.355192184448242
Assembly ASSEMBLY,ALLSE,0.44999998807907104,35.13380813598633
Assembly ASSEMBLY,ALLSE,0.5,43.880863189697266
Assembly ASSEMBLY,ALLSE,0.550000011920929,53.595272064208984
Assembly ASSEMBLY,ALLSE,0.6000000238418579,64.27598571777344
Assembly ASSEMBLY,ALLSE,0.6499999761581421,75.9219741821289
Assembly ASSEMBLY,ALLSE,0.699999988079071,88.53223419189453
Assembly ASSEMBLY,ALLSE,0.75,102.10578918457031
Assembly ASSEMBLY,ALLSE,0.800000011920929,116.64166259765625
Assembly ASSEMBLY,ALLSE,0.8500000238418579,132.1388702392578
Assembly ASSEMBLY,ALLSE,0.8999999761581421,148.59640502929688
Assembly ASSEMBLY,ALLSE,0.949999988079071,166.27256774902344
Assembly ASSEMBLY,ALLSE,1.0,185.09693908691406
Assembly ASSEMBLY,ALLSD,0.0,0.0
Assembly ASSEMBLY,ALLSD,0.0024999999441206455,1.6226597665536246e-07
Assembly ASSEMBLY,ALLSD,0.004999999888241291,2.490406529886968e-07
Assembly ASSEMBLY,ALLSD,0.008750000037252903,2.497124569345033e-07
Assembly ASSEMBLY,ALLSD,0.014375000260770321,2.4971251377792214e-07
Assembly ASSEMBLY,ALLSD,0.022812500596046448,2.4971254219963157e-07
Assembly ASSEMBLY,ALLSD,0.035468749701976776,2.497128548384353e-07
Assembly ASSEMBLY,ALLSD,0.05000000074505806,2.497169475645933e-07
Assembly ASSEMBLY,ALLSD,0.07179687172174454,2.497228592801548e-07
Assembly ASSEMBLY,ALLSD,0.10000000149011612,2.4973027734631614e-07
Assembly ASSEMBLY,ALLSD,0.15000000596046448,2.497427828984655e-07
Assembly ASSEMBLY,ALLSD,0.20000000298023224,2.49754634751298e-07
Assembly ASSEMBLY,ALLSD,0.25,2.4976591816994187e-07
Assembly ASSEMBLY,ALLSD,0.30000001192092896,2.497766047326877e-07
Assembly ASSEMBLY,ALLSD,0.3499999940395355,2.497867797046638e-07
Assembly ASSEMBLY,ALLSD,0.4000000059604645,2.497964146641607e-07
Assembly ASSEMBLY,ALLSD,0.44999998807907104,2.498055948763067e-07
Assembly ASSEMBLY,ALLSD,0.5,2.498142919193924e-07
Assembly ASSEMBLY,ALLSD,0.550000011920929,2.4982253421512723e-07
Assembly ASSEMBLY,ALLSD,0.6000000238418579,2.4983037860693e-07
Assembly ASSEMBLY,ALLSD,0.6499999761581421,2.498378250948008e-07
Assembly ASSEMBLY,ALLSD,0.699999988079071,2.4984490210044896e-07
Assembly ASSEMBLY,ALLSD,0.75,2.4985160962387454e-07
Assembly ASSEMBLY,ALLSD,0.800000011920929,2.4985797608678695e-07
Assembly ASSEMBLY,ALLSD,0.8500000238418579,2.498640299108956e-07
Assembly ASSEMBLY,ALLSD,0.8999999761581421,2.4986977109620057e-07
Assembly ASSEMBLY,ALLSD,0.949999988079071,2.498760807156941e-07
Assembly ASSEMBLY,ALLSD,1.0,2.498829019259574e-07
Assembly ASSEMBLY,ALLWK,0.0,0.0
Assembly ASSEMBLY,ALLWK,0.0024999999441206455,5.6057215260807425e-05
Assembly ASSEMBLY,ALLWK,0.004999999888241291,0.00011821461521321908
Assembly ASSEMBLY,ALLWK,0.008750000037252903,0.00012823878205381334
Assembly ASSEMBLY,ALLWK,0.014375000260770321,0.00012968007649760693
Assembly ASSEMBLY,ALLWK,0.022812500596046448,0.00012991212133783847
Assembly ASSEMBLY,ALLWK,0.035468749701976776,0.02552361972630024
Assembly ASSEMBLY,ALLWK,0.05000000074505806,0.12644843757152557
Assembly ASSEMBLY,ALLWK,0.07179687172174454,0.43759018182754517
Assembly ASSEMBLY,ALLWK,0.10000000149011612,1.124517798423767
Assembly ASSEMBLY,ALLWK,0.15000000596046448,3.1300132274627686
Assembly ASSEMBLY,ALLWK,0.20000000298023224,6.141681671142578
Assembly ASSEMBLY,ALLWK,0.25,10.158201217651367
Assembly ASSEMBLY,ALLWK,0.30000001192092896,15.178256034851074
Assembly ASSEMBLY,ALLWK,0.3499999940395355,21.20054054260254
Assembly ASSEMBLY,ALLWK,0.4000000059604645,28.223756790161133
Assembly ASSEMBLY,ALLWK,0.44999998807907104,36.24662399291992
Assembly ASSEMBLY,ALLWK,0.5,45.267879486083984
Assembly ASSEMBLY,ALLWK,0.550000011920929,55.2862663269043
Assembly ASSEMBLY,ALLWK,0.6000000238418579,66.30055236816406
Assembly ASSEMBLY,ALLWK,0.6499999761581421,78.30951690673828
Assembly ASSEMBLY,ALLWK,0.699999988079071,91.31195831298828
Assembly ASSEMBLY,ALLWK,0.75,105.30668640136719
Assembly ASSEMBLY,ALLWK,0.800000011920929,120.29251098632812
Assembly ASSEMBLY,ALLWK,0.8500000238418579,136.2682647705078
Assembly ASSEMBLY,ALLWK,0.8999999761581421,153.23277282714844
Assembly ASSEMBLY,ALLWK,0.949999988079071,171.22506713867188
Assembly ASSEMBLY,ALLWK,1.0,190.30018615722656
Assembly ASSEMBLY,ALLIE,0.0,0.0
Assembly ASSEMBLY,ALLIE,0.0024999999441206455,2.4345729343622224e-06
Assembly ASSEMBLY,ALLIE,0.004999999888241291,2.827879086453322e-08
Assembly ASSEMBLY,ALLIE,0.008750000037252903,2.640790364161205e-10
Assembly ASSEMBLY,ALLIE,0.014375000260770321,2.5839786040038337e-12
Assembly ASSEMBLY,ALLIE,0.022812500596046448,1.5453419522758888e-13
Assembly ASSEMBLY,ALLIE,0.035468749701976776,0.01957886666059494
Assembly ASSEMBLY,ALLIE,0.05000000074505806,0.11866579204797745
Assembly ASSEMBLY,ALLIE,0.07179687172174454,0.42414113879203796
Assembly ASSEMBLY,ALLIE,0.10000000149011612,1.0985511541366577
Assembly ASSEMBLY,ALLIE,0.15000000596046448,3.0675196647644043
Assembly ASSEMBLY,ALLIE,0.20000000298023224,6.0243000984191895
Assembly ASSEMBLY,ALLIE,0.25,9.967630386352539
Assembly ASSEMBLY,ALLIE,0.30000001192092896,14.896275520324707
Assembly ASSEMBLY,ALLIE,0.3499999940395355,20.809030532836914
Assembly ASSEMBLY,ALLIE,0.4000000059604645,27.704729080200195
Assembly ASSEMBLY,ALLIE,0.44999998807907104,35.58224105834961
Assembly ASSEMBLY,ALLIE,0.5,44.440486907958984
Assembly ASSEMBLY,ALLIE,0.550000011920929,54.27842330932617
Assembly ASSEMBLY,ALLIE,0.6000000238418579,65.09504699707031
Assembly ASSEMBLY,ALLIE,0.6499999761581421,76.88939666748047
Assembly ASSEMBLY,ALLIE,0.699999988079071,89.6605453491211
Assembly ASSEMBLY,ALLIE,0.75,103.40758514404297
Assembly ASSEMBLY,ALLIE,0.800000011920929,118.1296157836914
Assembly ASSEMBLY,ALLIE,0.8500000238418579,133.82574462890625
Assembly ASSEMBLY,ALLIE,0.8999999761581421,150.49505615234375
Assembly ASSEMBLY,ALLIE,0.949999988079071,168.24066162109375
Assembly ASSEMBLY,ALLIE,1.0,187.0861358642578
