StepTime,RF2_N
0.0,-0.0
0.0024999999441206455,0.11113259941339493
0.004999999888241291,0.011933576315641403
0.008750000037252903,0.0011638145660981536
0.014375000260770321,0.00011459969391580671
0.022812500596046448,2.15412765101064e-05
0.035468749701976776,10.032065391540527
0.05000000074505806,24.694734573364258
0.07179687172174454,46.67824172973633
0.10000000149011612,75.10387420654297
0.15000000596046448,125.44558715820312
0.20000000298023224,175.72113037109375
0.25,225.93064880371094
0.30000001192092896,276.0745849609375
0.3499999940395355,326.1534729003906
0.4000000059604645,376.1678771972656
0.44999998807907104,426.11859130859375
0.5,476.00634765625
0.550000011920929,525.8319091796875
0.6000000238418579,575.59619140625
0.6499999761581421,625.2998657226562
0.699999988079071,674.9436645507812
0.75,724.5281372070312
0.800000011920929,774.0537719726562
0.8500000238418579,823.5208129882812
0.8999999761581421,872.9292602539062
0.949999988079071,926.298583984375
1.0,981.2109375
