StepTime,RF2_N
0.0,-0.0
0.0024999999441206455,0.11113270372152328
0.004999999888241291,0.011933587491512299
0.008750000037252903,0.00116381561383605
0.014375000260770321,0.00011459981033112854
0.022812500596046448,2.1541285605053417e-05
0.035468749701976776,10.032074928283691
0.05000000074505806,24.69475555419922
0.07179687172174454,46.67828369140625
0.10000000149011612,75.10394287109375
0.15000000596046448,125.4457015991211
0.20000000298023224,175.72129821777344
0.25,225.9308624267578
0.30000001192092896,276.0748596191406
0.3499999940395355,326.15374755859375
0.4000000059604645,376.1682434082031
0.44999998807907104,426.11895751953125
0.5,476.00677490234375
0.550000011920929,525.8323974609375
0.6000000238418579,575.5967407226562
0.6499999761581421,625.3004760742188
0.699999988079071,674.9442749023438
0.75,724.52880859375
0.800000011920929,774.0545043945312
0.8500000238418579,823.5215454101562
0.8999999761581421,872.9299926757812
0.949999988079071,926.3009643554688
1.0,981.21484375
