HistoryRegion,Variable,StepTime,Value
Assembly ASSEMBLY,ALLWK,0.15000000596046448,3.240571975708008
Assembly ASSEMBLY,ALLWK,0.20000000298023224,6.35859489440918
Assembly ASSEMBLY,ALLWK,0.25,10.516927719116211
Assembly ASSEMBLY,ALLWK,0.30000001192092896,15.71419620513916
Assembly ASSEMBLY,ALLWK,0.3499999940395355,21.949037551879883
Assembly ASSEMBLY,ALLWK,0.4000000059604645,29.220102310180664
Assembly ASSEMBLY,ALLWK,0.44999998807907104,37.526058197021484
Assembly ASSEMBLY,ALLWK,0.5,46.86558151245117
Assembly ASSEMBLY,ALLWK,0.550000011920929,57.23738479614258
Assembly ASSEMBLY,ALLWK,0.6000000238418579,68.64017486572266
Assembly ASSEMBLY,ALLWK,0.6499999761581421,81.07270050048828
Assembly ASSEMBLY,ALLWK,0.699999988079071,94.53370666503906
Assembly ASSEMBLY,ALLWK,0.75,109.02195739746094
Assembly ASSEMBLY,ALLWK,0.800000011920929,124.5362319946289
Assembly ASSEMBLY,ALLWK,0.8500000238418579,141.0753173828125
Assembly ASSEMBLY,ALLWK,0.8999999761581421,158.63800048828125
Assembly ASSEMBLY,ALLWK,0.949999988079071,177.25875854492188
Assembly ASSEMBLY,ALLWK,1.0,196.9918212890625
Assembly ASSEMBLY,ALLIE,0.0,0.0
Assembly ASSEMBLY,ALLIE,0.0024999999441206455,2.3573029466206208e-06
Assembly ASSEMBLY,ALLIE,0.004999999888241291,2.7237954114411878e-08
Assembly ASSEMBLY,ALLIE,0.008750000037252903,2.5487972843407647e-10
Assembly ASSEMBLY,ALLIE,0.014375000260770321,2.4948821220754924e-12
Assembly ASSEMBLY,ALLIE,0.022812500596046448,1.496909828079332e-13
Assembly ASSEMBLY,ALLIE,0.035468749701976776,0.02025766484439373
Assembly ASSEMBLY,ALLIE,0.05000000074505806,0.12277991324663162
Assembly ASSEMBLY,ALLIE,0.07179687172174454,0.43884578347206116
Assembly ASSEMBLY,ALLIE,0.10000000149011612,1.1366363763809204
Assembly ASSEMBLY,ALLIE,0.15000000596046448,3.1738617420196533
Assembly ASSEMBLY,ALLIE,0.20000000298023224,6.233139514923096
Assembly ASSEMBLY,ALLIE,0.25,10.313161849975586
Assembly ASSEMBLY,ALLIE,0.30000001192092896,15.412654876708984
Assembly ASSEMBLY,ALLIE,0.3499999940395355,21.530376434326172
Assembly ASSEMBLY,ALLIE,0.4000000059604645,28.66512107849121
Assembly ASSEMBLY,ALLIE,0.44999998807907104,36.815738677978516
Assembly ASSEMBLY,ALLIE,0.5,45.98111343383789
Assembly ASSEMBLY,ALLIE,0.550000011920929,56.160186767578125
Assembly ASSEMBLY,ALLIE,0.6000000238418579,67.35193634033203
Assembly ASSEMBLY,ALLIE,0.6499999761581421,79.55538940429688
Assembly ASSEMBLY,ALLIE,0.699999988079071,92.76959228515625
Assembly ASSEMBLY,ALLIE,0.75,106.99362182617188
Assembly ASSEMBLY,ALLIE,0.800000011920929,122.22655487060547
Assembly ASSEMBLY,ALLIE,0.8500000238418579,138.46746826171875
Assembly ASSEMBLY,ALLIE,0.8999999761581421,155.71542358398438
Assembly ASSEMBLY,ALLIE,0.949999988079071,174.06109619140625
Assembly ASSEMBLY,ALLIE,1.0,193.54612731933594
