StepTime,RF2_N
0.0,-0.0
0.0024999999441206455,0.10919900983572006
0.004999999888241291,0.011712048202753067
0.008750000037252903,0.0011425870470702648
0.014375000260770321,0.0001125303897424601
0.022812500596046448,2.1146737708477303e-05
0.035468749701976776,10.01421070098877
0.05000000074505806,24.65071678161621
0.07179687172174454,46.59486770629883
0.10000000149011612,74.9693832397461
0.15000000596046448,125.21994018554688
0.20000000298023224,175.40365600585938
0.25,225.52072143554688
0.30000001192092896,275.5715637207031
0.3499999940395355,325.5567321777344
0.4000000059604645,375.47686767578125
0.44999998807907104,425.3326721191406
0.5,475.12493896484375
0.550000011920929,524.8544921875
0.6000000238418579,574.5220947265625
0.6499999761581421,624.1286010742188
0.699999988079071,673.6746215820312
0.75,723.1607666015625
0.800000011920929,772.5874633789062
0.8500000238418579,821.9550170898438
0.8999999761581421,871.3888549804688
0.949999988079071,924.8458251953125
1.0,979.7422485351562
