ElementLabel,IntegrationPoint,S11,S22,S33,S12,S13,S23
107,1,0.12519877,-1.0703264,0.38716063,0.2409097,0.67593145,0.023096627
108,1,0.0764618,1.0024446,1.0266925,-2.2580066,0.63703877,0.0025004258
109,1,-0.27227515,0.19785576,0.5926293,1.0595013,0.55346143,6.98032e-05
110,1,-1.052405,0.05680898,0.34873796,-1.1265596,0.4157902,-0.004206833
111,1,-0.7445051,1.0775903,0.53836524,1.8521194,0.3103638,0.008529365
112,1,1.8272965,-0.14626582,0.02417717,0.62580556,0.21781924,0.007205619
113,1,0.37571537,1.2970934,1.8095899,-0.8580476,0.61359954,-0.020638159
114,1,-0.2805456,-1.082474,0.6991386,0.24942079,0.62719655,-0.02159231
115,1,-0.22911291,0.99278635,1.3321695,-2.2214186,0.582654,-0.026713055
116,1,-0.5805089,0.18947144,0.86257166,1.0875224,0.49312568,-0.04024648
117,1,-1.1736317,0.06832089,0.56892854,-1.045581,0.40082932,-0.036493886
118,1,-0.9049009,1.054965,0.72070944,1.8820602,0.3498872,-0.025271414
119,1,1.7573242,-0.11534813,0.24204664,0.6422352,0.41633722,-0.010222654
120,1,0.7890621,1.2951894,1.9823093,-0.80502146,0.41143978,-0.007380409
121,1,-0.3143894,-1.0861629,0.97344506,0.25077462,0.3993325,-0.034842703
122,1,-0.27001548,1.0213108,1.5637467,-2.2013328,0.36939555,-0.050182812
123,1,-0.5375277,0.21109304,1.0553168,1.1559552,0.33280206,-0.050065417
124,1,-1.2107693,0.0939178,0.760283,-0.99340415,0.3039806,-0.045342267
125,1,-0.8911403,1.0641147,0.900155,1.9178265,0.29221737,-0.031204717
126,1,1.5173305,-0.13967447,0.3779584,0.64912564,0.3400356,-0.012278059
127,1,0.4892471,1.2798923,2.1735985,-0.86348414,0.18214157,-0.01607955
128,1,-0.23336394,-1.0607706,1.1241941,0.2413209,0.18444355,-0.030186068
129,1,-0.22491728,1.0335826,1.7139292,-2.1527214,0.18242818,-0.03389238
130,1,-0.59283775,0.23146166,1.1979421,1.1675304,0.17018336,-0.03545848
131,1,-1.2052776,0.1102786,0.8873741,-0.9451987,0.15474154,-0.030086868
132,1,-0.9643618,1.0631483,1.0233562,1.9368912,0.16220067,-0.021299105
133,1,1.5889447,-0.1056213,0.5691713,0.65511584,0.2115944,-0.008211494
134,1,0.8645867,1.3044273,2.1994839,-0.80103236,-0.00015258543,4.7360743e-05
135,1,-0.2936616,-1.0689,1.1887274,0.26004565,-0.00018590032,0.00015301128
136,1,-0.27580944,1.0401108,1.7643739,-2.1683042,-0.00011753855,0.0001975043
137,1,-0.5588897,0.23457208,1.2403474,1.1940575,-1.9132733e-05,0.00026217225
138,1,-1.2286342,0.118037745,0.9338108,-0.93940693,4.1648556e-05,0.00021718371
139,1,-0.9204821,1.069212,1.07412,1.9430537,0.00015902548,0.0001971631
140,1,1.4227728,-0.13608967,0.5712324,0.65820867,0.00027764947,4.698079e-05
141,1,0.48924053,1.280174,2.1736982,-0.8635636,-0.18272875,0.016138427
142,1,-0.23333675,-1.061009,1.1240758,0.24150012,-0.18475287,0.030473541
143,1,-0.22481935,1.0336968,1.7139509,-2.1530013,-0.18263523,0.034291938
144,1,-0.59291387,0.23144712,1.1979201,1.1676759,-0.17024261,0.035955857
145,1,-1.2052072,0.11026063,0.88737327,-0.94536835,-0.15464748,0.030522116
146,1,-0.96442467,1.0631604,1.0233539,1.936899,-0.16189197,0.021674886
147,1,1.5889082,-0.10562974,0.56913376,0.65507853,-0.2110192,0.0083141215
148,1,0.78915066,1.2957423,1.9824717,-0.80515015,-0.41168347,0.007488041
149,1,-0.31432104,-1.0866363,0.9732326,0.25114074,-0.39966556,0.035085488
150,1,-0.2698554,1.0215472,1.5637923,-2.2019136,-0.36960512,0.0505639
151,1,-0.5376769,0.21106386,1.0552746,1.1562604,-0.3328312,0.050508063
152,1,-1.2106328,0.0938881,0.7602849,-0.9937548,-0.3039027,0.04576173
153,1,-0.89127743,1.0641397,0.90015143,1.9178498,-0.29191563,0.03153671
154,1,1.5172442,-0.13968523,0.37789196,0.649046,-0.3395208,0.012388626
155,1,0.37573868,1.2979072,1.8099432,-0.85828984,-0.6140037,0.020707527
156,1,-0.280422,-1.083144,0.6988121,0.24994038,-0.6274136,0.021798855
157,1,-0.2288258,0.993132,1.3322443,-2.2222562,-0.5828146,0.02704206
158,1,-0.5807368,0.18945445,0.86251813,1.0879506,-0.49316582,0.040625665
159,1,-1.173437,0.06827526,0.56892383,-1.0460849,-0.40074927,0.036856458
160,1,-0.9051075,1.0550175,0.720718,1.8820894,-0.3496294,0.02555648
161,1,1.7571905,-0.115371555,0.24194108,0.64211416,-0.4158568,0.010324963
162,1,1.1820785,1.269765,1.3148371,-0.80782825,-0.80458957,-0.033594683
163,1,0.12537013,-1.0712973,0.38677704,0.24165592,-0.6761187,-0.022977991
164,1,0.07680078,1.0029322,1.0268217,-2.25922,-0.6371583,-0.0022344573
165,1,-0.27260885,0.19786514,0.5925592,1.060163,-0.5534531,0.00022807051
166,1,-1.0521387,0.05675586,0.3487334,-1.1272599,-0.41575328,0.0044885487
167,1,-0.74481505,1.0776919,0.5383784,1.8521913,-0.31015632,-0.008311852
168,1,1.8270701,-0.14629786,0.024074616,0.6256423,-0.21748194,-0.0071362844
169,1,1.43078,1.3590616,0.89010984,-0.8094338,-0.0061932984,-0.0035012208
170,1,0.6314751,-1.1001614,-0.10273064,0.3355119,-0.31143096,-0.057413466
171,1,0.6105273,1.050411,0.6684004,-2.2145364,-0.3022393,-0.043824174
172,1,0.047264285,0.21147396,0.26363674,1.0837209,-0.2706931,-0.027987612
173,1,-0.7881566,0.110287614,0.087512136,-1.0661516,-0.23790814,-0.03980322
174,1,-0.64171547,1.0547992,0.34129503,1.8608184,-0.089991234,-0.030929023
175,1,2.0156608,-0.10428786,-0.03332415,0.6413541,-0.014666591,-0.013375799
176,1,0.5174893,1.2332674,0.5447553,-0.8158793,-0.05649794,-0.034910124
177,1,-0.36749586,-0.95372987,-0.32334083,0.22122581,0.17896353,-0.00095014507
178,1,-0.22464189,1.0015635,0.30600035,-1.9766331,-0.015801363,-0.040773474
179,1,-0.43111876,0.2300882,0.038030203,1.1476425,-0.062926464,-0.024464099
180,1,-1.2560157,0.1825719,-0.067571595,-0.73783547,0.054438252,-0.016346414
181,1,-0.8910332,1.0647489,0.21094075,2.154636,-0.08124395,-0.025075
182,1,1.7090813,-0.0819745,-0.18055092,0.8066759,0.1925924,0.008515553
183,1,1.6806339,-2.5925553,-0.77666825,0.15273319,-0.1602693,-0.007688964
184,1,-1.2924407,1.8636103,0.9605068,-2.1077473,0.35303202,0.10069773
185,1,0.23933591,-2.219318,-0.19271325,2.0053513,0.24561958,0.0022420678
186,1,0.18093216,-0.9779007,0.15948373,-2.7469108,0.18122599,0.0074554137
187,1,-3.013391,0.199563,0.34418443,1.7375965,0.2723844,0.005795495
188,1,-1.5379066,-1.2400209,-0.2782439,0.35383713,0.017406404,-0.046716567
189,1,3.5556703,0.91776985,0.48276043,1.6098907,0.06413576,0.014559816
190,1,3.827644,-2.8882625,-0.12395181,0.23688713,1.0221808,0.088790566
191,1,0.5022308,2.0940886,1.7209624,-2.3705919,0.80769306,0.06387723
192,1,1.4052186,-2.3638744,0.15048619,2.0023942,0.83902687,0.009925133
193,1,1.1311858,-1.0545361,0.5953126,-3.1701548,0.7619873,-0.028293058
194,1,-2.4578102,0.21012175,0.69562435,1.5074316,0.5265792,-0.09447236
195,1,-1.0258747,-1.3572351,-0.10102849,-0.07644261,0.36155528,-0.08560443
196,1,3.880039,0.94425845,0.5727131,1.4139013,0.046273373,-0.037128516
197,1,2.2369819,-2.7212298,0.95873064,0.13252127,1.1672255,-0.020196602
198,1,-0.8275902,2.0075269,2.2418947,-2.410523,1.219105,-0.0062934556
199,1,0.28901803,-2.3431137,0.7372985,1.9301027,1.1032135,-0.053202756
200,1,0.09057154,-1.0781325,1.0299155,-3.2332664,0.88561994,-0.14372563
201,1,-3.0297449,0.27634728,0.998608,1.5230896,0.66858375,-0.16029054
202,1,-1.3240792,-1.3998228,0.15987556,-0.11925018,0.47169012,-0.13835864
203,1,3.6813226,1.0078448,0.9585653,1.4270059,0.48146123,-0.05609501
204,1,1.6103812,-2.7933173,1.256744,0.19961366,1.0306063,-4.7937912e-05
205,1,-1.5186591,2.0491033,2.7461615,-2.4222977,0.93920624,-0.066845015
206,1,-0.3921324,-2.279554,1.057747,1.952933,0.8181307,-0.13803491
207,1,-0.23292936,-1.0012921,1.254607,-3.103991,0.69328576,-0.16755828
208,1,-3.2311337,0.29964676,1.2267811,1.6121774,0.5716205,-0.17929725
209,1,-1.5104561,-1.3522826,0.40329665,-0.020894757,0.5153051,-0.14010592
210,1,3.2697437,0.9653834,1.1936557,1.4375429,0.5280156,-0.052188657
211,1,1.5203888,-2.749936,1.599065,0.13409325,0.5735997,-0.05135273
212,1,-1.5477136,2.096381,2.8889005,-2.3839447,0.5690697,-0.103260666
213,1,-0.32946464,-2.2365751,1.1948358,2.0332947,0.54423195,-0.123892516
214,1,-0.3129957,-0.9440983,1.4053314,-3.0120223,0.48799303,-0.15322933
215,1,-3.3123493,0.32136983,1.3550032,1.7198628,0.42176265,-0.14775673
216,1,-1.609497,-1.3280007,0.5859398,0.049527142,0.4099902,-0.1148018
217,1,3.1046228,0.9986919,1.5162344,1.4694526,0.50463444,-0.04427513
218,1,1.8414146,-2.7401025,1.5638139,0.21110518,0.28212908,-0.018583704
219,1,-1.4252725,2.0896456,2.985089,-2.3371909,0.28668463,-0.05853643
220,1,-0.416516,-2.208117,1.2776898,2.0490294,0.26232648,-0.08182976
221,1,-0.3402504,-0.9220855,1.475191,-2.9211876,0.23591782,-0.08643431
222,1,-3.3262725,0.34188256,1.4506464,1.7744297,0.22198252,-0.08373192
223,1,-1.6569427,-1.3075911,0.7095852,0.10717164,0.22812113,-0.0635974
224,1,2.9082332,0.96000946,1.6059289,1.4791354,0.26861602,-0.024268063
225,1,1.6327369,-2.7549946,1.6159729,0.14756112,-0.00045294344,4.0681785e-05
226,1,-1.5136163,2.0975175,2.9934893,-2.3410752,-0.00026369913,9.746168e-05
227,1,-0.34691447,-2.2065234,1.3025829,2.0903707,-0.0001520735,0.00019926394
228,1,-0.3364729,-0.9069531,1.5056589,-2.912227,-7.2186915e-05,0.00017414683
229,1,-3.3495266,0.34196672,1.4754199,1.8020254,8.550591e-05,0.00023995197
230,1,-1.6777372,-1.3041388,0.74700105,0.1221228,0.00022957531,0.00012225151
231,1,2.9290512,0.9971184,1.7385118,1.4891709,0.0004088724,9.221818e-05
232,1,1.8414848,-2.7407143,1.5635248,0.21125042,-0.28263983,0.01871574
233,1,-1.4250553,2.0901003,2.9852104,-2.3375807,-0.28722864,0.058741063
234,1,-0.41661093,-2.2082126,1.2776045,2.0493076,-0.26265,0.08219326
235,1,-0.34010708,-0.9220552,1.4751855,-2.921501,-0.23604046,0.08679911
236,1,-3.326384,0.3419584,1.4506471,1.7745429,-0.22182292,0.08418434
237,1,-1.6568917,-1.3076273,0.70955354,0.10701306,-0.22766711,0.063854806
238,1,2.9080718,0.96006423,1.6058935,1.4791431,-0.2678463,0.02443131
239,1,1.5205305,-2.7511394,1.5985729,0.13435562,-0.57439244,0.05137875
240,1,-1.5473993,2.0972872,2.8891273,-2.3847442,-0.56952536,0.10348578
241,1,-0.32964382,-2.2367706,1.1946656,2.0338693,-0.5445045,0.12420672
242,1,-0.31270108,-0.9440187,1.4053202,-3.0126708,-0.4881278,0.15360026
243,1,-3.3125896,0.3215214,1.3550028,1.7201084,-0.42159897,0.14815366
244,1,-1.6093876,-1.3280696,0.5858801,0.049196254,-0.4095642,0.115077995
245,1,3.10427,0.9987969,1.516159,1.4694762,-0.5038675,0.044403717
246,1,1.61068,-2.7950773,1.2558607,0.20004335,-1.0309162,0.000112469694
247,1,-1.5179762,2.0504289,2.7465322,-2.4234664,-0.9396291,0.067037426
248,1,-0.39240485,-2.2797978,1.0574946,1.9537382,-0.818383,0.13830683
249,1,-0.23253623,-1.0011797,1.2545733,-3.1049285,-0.6933875,0.16789076
250,1,-3.2314816,0.29990852,1.2267964,1.6125286,-0.5714882,0.1796491
251,1,-1.5103443,-1.3523914,0.40320334,-0.02137563,-0.51491916,0.1403568
252,1,3.269203,0.96555424,1.1935742,1.4375789,-0.5273699,0.052294325
253,1,2.237236,-2.7236454,0.95798814,0.13305344,-1.167596,0.020220835
254,1,-0.82684547,2.009428,2.2423887,-2.412223,-1.2193198,0.006500182
255,1,0.28865904,-2.3434126,0.73696274,1.931303,-1.103337,0.053406775
256,1,0.0911677,-1.0779746,1.0298766,-3.2345932,-0.8857203,0.14399606
257,1,-3.030285,0.2767569,0.9986206,1.5236335,-0.66846126,0.16058008
258,1,-1.3238955,-1.399974,0.1597755,-0.11990713,-0.4713997,0.1385557
259,1,3.6805255,1.0081015,0.9584696,1.4270707,-0.48090395,0.056187537
260,1,3.8278224,-2.8920646,-0.12574291,0.23777254,-1.0224153,-0.088830546
261,1,0.5032607,2.0968597,1.7219933,-2.3729765,-0.8078353,-0.063769825
262,1,1.4044019,-2.3643909,0.15006769,2.0040689,-0.8390668,-0.009757941
263,1,1.131887,-1.0542051,0.59528667,-3.1719053,-0.7620286,0.0284686
264,1,-2.4585798,0.21063586,0.69565004,1.5082434,-0.526502,0.09468521
265,1,-1.0256383,-1.3573802,-0.101140454,-0.07725998,-0.36137486,0.08570901
266,1,3.879014,0.9446181,0.5727518,1.4140276,-0.045950763,0.037178278
267,1,1.6806648,-2.596631,-0.77797073,0.15362939,0.16057669,0.0077281883
268,1,-1.291394,1.866801,0.9613037,-2.1103463,-0.35317886,-0.10070785
269,1,0.23851621,-2.2198873,-0.1930495,2.007212,-0.24568312,-0.00219262
270,1,0.1817011,-0.97734773,0.15956688,-2.7488434,-0.18119289,-0.0073512807
271,1,-3.0141509,0.20008613,0.3441437,1.7385892,-0.27237934,-0.0057493704
272,1,-1.5373212,-1.2401139,-0.2782584,0.35297623,-0.017341299,0.046771344
273,1,3.5549104,0.9181098,0.4827827,1.6100707,-0.06405977,-0.01456105
274,1,2.6393116,4.0426655,2.164414,-0.7568029,1.0335696,0.12438575
275,1,-1.4614952,-5.5269947,-0.87170666,3.4373262,0.5871131,0.013203848
276,1,2.8952162,-1.7552793,0.78258073,-2.2596643,0.7397458,0.07456803
277,1,1.4021245,-3.580675,0.34660956,1.6572287,0.8206132,-0.033466004
278,1,-3.0024176,-3.8886135,-0.23681226,-3.476303,0.3785745,-0.1546436
279,1,-3.9432662,0.50549257,0.65966964,2.143172,0.34958258,-0.07193434
280,1,5.9529643,-2.2854989,-0.63485277,0.20698746,-0.09939849,-0.07754556
281,1,4.9981403,4.5330377,3.667864,-0.95938635,1.7297803,0.024617406
282,1,0.46128482,-6.030619,-0.33256242,3.4257538,1.9597336,0.12619346
283,1,3.9688284,-1.7335023,1.8386165,-2.9820986,1.825836,-0.030341938
284,1,1.349293,-3.5681794,0.92169714,1.4137484,1.3900473,-0.25352657
285,1,-2.7917774,-4.044932,0.0040782867,-3.9319055,0.95339787,-0.3063303
286,1,-3.6011515,0.6052008,1.0211143,1.8371756,0.5486742,-0.28075755
287,1,6.391575,-2.3843136,-0.22391613,-0.02998284,0.39545023,-0.11389955
288,1,2.2341344,4.247945,4.613944,-0.96538895,2.2733998,0.05028123
289,1,-2.1654975,-5.887313,0.88417464,3.1786327,1.9502897,-0.06755563
