HistoryRegion,Variable,StepTime,Value
Assembly ASSEMBLY,ALLSE,0.0,0.0
Assembly ASSEMBLY,ALLSE,0.0024999999441206455,2.322949740118929e-06
Assembly ASSEMBLY,ALLSE,0.004999999888241291,2.69065765223786e-08
Assembly ASSEMBLY,ALLSE,0.008750000037252903,2.5159763161752835e-10
Assembly ASSEMBLY,ALLSE,0.014375000260770321,2.4618759721789507e-12
Assembly ASSEMBLY,ALLSE,0.022812500596046448,1.34225231840715e-13
Assembly ASSEMBLY,ALLSE,0.035468749701976776,0.019284948706626892
Assembly ASSEMBLY,ALLSE,0.05000000074505806,0.11688561737537384
Assembly ASSEMBLY,ALLSE,0.07179687172174454,0.4177851378917694
Assembly ASSEMBLY,ALLSE,0.10000000149011612,1.082110047340393
Assembly ASSEMBLY,ALLSE,0.15000000596046448,3.021705150604248
Assembly ASSEMBLY,ALLSE,0.20000000298023224,5.934480667114258
Assembly ASSEMBLY,ALLSE,0.25,9.81922721862793
Assembly ASSEMBLY,ALLSE,0.30000001192092896,14.674741744995117
Assembly ASSEMBLY,ALLSE,0.3499999940395355,20.49982452392578
Assembly ASSEMBLY,ALLSE,0.4000000059604645,27.293296813964844
Assembly ASSEMBLY,ALLSE,0.44999998807907104,35.05400085449219
Assembly ASSEMBLY,ALLSE,0.5,43.78080368041992
Assembly ASSEMBLY,ALLSE,0.550000011920929,53.47261047363281
Assembly ASSEMBLY,ALLSE,0.6000000238418579,64.12834930419922
Assembly ASSEMBLY,ALLSE,0.6499999761581421,75.74697875976562
Assembly ASSEMBLY,ALLSE,0.699999988079071,88.32748413085938
Assembly ASSEMBLY,ALLSE,0.75,101.86885833740234
Assembly ASSEMBLY,ALLSE,0.800000011920929,116.37012481689453
Assembly ASSEMBLY,ALLSE,0.8500000238418579,131.8302764892578
Assembly ASSEMBLY,ALLSE,0.8999999761581421,148.25531005859375
Assembly ASSEMBLY,ALLSE,0.949999988079071,165.90440368652344
Assembly ASSEMBLY,ALLSE,1.0,184.69619750976562
Assembly ASSEMBLY,ALLSD,0.0,0.0
Assembly ASSEMBLY,ALLSD,0.0024999999441206455,1.5702525502092612e-07
Assembly ASSEMBLY,ALLSD,0.004999999888241291,2.4086619987429003e-07
Assembly ASSEMBLY,ALLSD,0.008750000037252903,2.4151299271579774e-07
Assembly ASSEMBLY,ALLSD,0.014375000260770321,2.415130495592166e-07
Assembly ASSEMBLY,ALLSD,0.022812500596046448,2.415130495592166e-07
Assembly ASSEMBLY,ALLSD,0.035468749701976776,2.4151336219802033e-07
Assembly ASSEMBLY,ALLSD,0.05000000074505806,2.4151731281563116e-07
Assembly ASSEMBLY,ALLSD,0.07179687172174454,2.415229687358078e-07
Assembly ASSEMBLY,ALLSD,0.10000000149011612,2.4153010258487484e-07
Assembly ASSEMBLY,ALLSD,0.15000000596046448,2.415421249679639e-07
Assembly ASSEMBLY,ALLSD,0.20000000298023224,2.415535220734455e-07
Assembly ASSEMBLY,ALLSD,0.25,2.415643507447385e-07
Assembly ASSEMBLY,ALLSD,0.30000001192092896,2.415746394035523e-07
Assembly ASSEMBLY,ALLSD,0.3499999940395355,2.415843880498869e-07
Assembly ASSEMBLY,ALLSD,0.4000000059604645,2.415936535271612e-07
Assembly ASSEMBLY,ALLSD,0.44999998807907104,2.4160246425708465e-07
Assembly ASSEMBLY,ALLSD,0.5,2.416108202396572e-07
Assembly ASSEMBLY,ALLSD,0.550000011920929,2.4161874989658827e-07
Assembly ASSEMBLY,ALLSD,0.6000000238418579,2.4162628164958733e-07
Assembly ASSEMBLY,ALLSD,0.6499999761581421,2.4163341549865436e-07
Assembly ASSEMBLY,ALLSD,0.699999988079071,2.416402082872082e-07
Assembly ASSEMBLY,ALLSD,0.75,2.416466600152489e-07
Assembly ASSEMBLY,ALLSD,0.800000011920929,2.4165277068277646e-07
Assembly ASSEMBLY,ALLSD,0.8500000238418579,2.4165856871150027e-07
Assembly ASSEMBLY,ALLSD,0.8999999761581421,2.416643951619335e-07
Assembly ASSEMBLY,ALLSD,0.949999988079071,2.4167081846826477e-07
Assembly ASSEMBLY,ALLSD,1.0,2.4167772494365636e-07
Assembly ASSEMBLY,ALLWK,0.0,0.0
Assembly ASSEMBLY,ALLWK,0.0024999999441206455,5.50744662177749e-05
Assembly ASSEMBLY,ALLWK,0.004999999888241291,0.00011613379319896922
Assembly ASSEMBLY,ALLWK,0.008750000037252903,0.00012596900342032313
Assembly ASSEMBLY,ALLWK,0.014375000260770321,0.0001273839734494686
Assembly ASSEMBLY,ALLWK,0.022812500596046448,0.00012761176913045347
Assembly ASSEMBLY,ALLWK,0.035468749701976776,0.02547609992325306
Assembly ASSEMBLY,ALLWK,0.05000000074505806,0.12622100114822388
Assembly ASSEMBLY,ALLWK,0.07179687172174454,0.43680712580680847
Assembly ASSEMBLY,ALLWK,0.10000000149011612,1.1225051879882812
Assembly ASSEMBLY,ALLWK,0.15000000596046448,3.1243975162506104
Assembly ASSEMBLY,ALLWK,0.20000000298023224,6.130631923675537
Assembly ASSEMBLY,ALLWK,0.25,10.139873504638672
Assembly ASSEMBLY,ALLWK,0.30000001192092896,15.150794982910156
Assembly ASSEMBLY,ALLWK,0.3499999940395355,21.16207504272461
Assembly ASSEMBLY,ALLWK,0.4000000059604645,28.172407150268555
Assembly ASSEMBLY,ALLWK,0.44999998807907104,36.18050003051758
Assembly ASSEMBLY,ALLWK,0.5,45.1850700378418
Assembly ASSEMBLY,ALLWK,0.550000011920929,55.18486022949219
Assembly ASSEMBLY,ALLWK,0.6000000238418579,66.17861938476562
Assembly ASSEMBLY,ALLWK,0.6499999761581421,78.16512298583984
Assembly ASSEMBLY,ALLWK,0.699999988079071,91.14315032958984
Assembly ASSEMBLY,ALLWK,0.75,105.11149597167969
Assembly ASSEMBLY,ALLWK,0.800000011920929,120.0689697265625
Assembly ASSEMBLY,ALLWK,0.8500000238418579,136.01438903808594
Assembly ASSEMBLY,ALLWK,0.8999999761581421,152.94781494140625
Assembly ASSEMBLY,ALLWK,0.949999988079071,170.91015625
Assembly ASSEMBLY,ALLWK,1.0,189.9560089111328
Assembly ASSEMBLY,ALLIE,0.0,0.0
Assembly ASSEMBLY,ALLIE,0.0024999999441206455,2.3534748834208585e-06
