HistoryRegion,Variable,StepTime,Value
Assembly ASSEMBLY,ALLSD,0.05000000074505806,2.501033122825902e-07
Assembly ASSEMBLY,ALLSD,0.07179687172174454,2.501091955764423e-07
Assembly ASSEMBLY,ALLSD,0.10000000149011612,2.501166136426036e-07
Assembly ASSEMBLY,ALLSD,0.15000000596046448,2.50129119194753e-07
Assembly ASSEMBLY,ALLSD,0.20000000298023224,2.501409710475855e-07
Assembly ASSEMBLY,ALLSD,0.25,2.501522260445199e-07
Assembly ASSEMBLY,ALLSD,0.30000001192092896,2.5016291260726575e-07
Assembly ASSEMBLY,ALLSD,0.3499999940395355,2.501730591575324e-07
Assembly ASSEMBLY,ALLSD,0.4000000059604645,2.501826941170293e-07
Assembly ASSEMBLY,ALLSD,0.44999998807907104,2.501918459074659e-07
Assembly ASSEMBLY,ALLSD,0.5,2.502005429505516e-07
Assembly ASSEMBLY,ALLSD,0.550000011920929,2.502087852462864e-07
Assembly ASSEMBLY,ALLSD,0.6000000238418579,2.502166296380892e-07
Assembly ASSEMBLY,ALLSD,0.6499999761581421,2.5022404770425055e-07
Assembly ASSEMBLY,ALLSD,0.699999988079071,2.502311247098987e-07
Assembly ASSEMBLY,ALLSD,0.75,2.502378322333243e-07
Assembly ASSEMBLY,ALLSD,0.800000011920929,2.502441702745273e-07
Assembly ASSEMBLY,ALLSD,0.8500000238418579,2.5025022409863595e-07
Assembly ASSEMBLY,ALLSD,0.8999999761581421,2.502559652839409e-07
Assembly ASSEMBLY,ALLSD,0.949999988079071,2.50262246481725e-07
Assembly ASSEMBLY,ALLSD,1.0,2.5026901084856945e-07
Assembly ASSEMBLY,ALLWK,0.0,0.0
Assembly ASSEMBLY,ALLWK,0.0024999999441206455,5.605852129519917e-05
Assembly ASSEMBLY,ALLWK,0.004999999888241291,0.00011821715452242643
Assembly ASSEMBLY,ALLWK,0.008750000037252903,0.0001282412267755717
Assembly ASSEMBLY,ALLWK,0.014375000260770321,0.0001296825212193653
Assembly ASSEMBLY,ALLWK,0.022812500596046448,0.0001299145515076816
Assembly ASSEMBLY,ALLWK,0.035468749701976776,0.025534579530358315
Assembly ASSEMBLY,ALLWK,0.05000000074505806,0.1265029013156891
Assembly ASSEMBLY,ALLWK,0.07179687172174454,0.43777865171432495
Assembly ASSEMBLY,ALLWK,0.10000000149011612,1.1250016689300537
Assembly ASSEMBLY,ALLWK,0.15000000596046448,3.1313581466674805
